prior_name,base_model,dc_solution,base_solution,anchor_type,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
weak,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.2079279411739314,-1.9517416703268493,5.384990747035237,3.3465436108956608,0.14202649578738216,218.1080862662491,0.748875,0.251125,uncertain
weak,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.1457943184982897,-1.9709533238558155,5.321184346743642,3.1449384505059292,0.13932399143911792,204.6260991214517,0.73725,0.26275,uncertain
weak,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.1429474971021691,-1.9358003192356064,5.449826023316665,3.1359981489833113,0.14430873525082216,232.7178175049344,0.742625,0.257375,uncertain
weak,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.3868850942183697,-2.267701097312222,-0.5808695728922806,0.2498523637042263,0.10354996592806465,0.5594117059173731,3.75e-4,0.999625,lower under Anchor
weak,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.9247666770062986,-2.935062740515446,-0.9857598071777812,0.1459097970158833,0.05312738602698449,0.3731555929220133,0,1,lower under Anchor
weak,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.6870152350398127,-4.059197391695065,-1.6099064054446361,0.06808385232521133,0.017262872408154065,0.19990632806411138,0,1,lower under Anchor
weak,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-4.587159516251364,-7.575420773727163,-2.766613150789269,0.010181738813909193,5.129064124048728e-4,0.06287459130009784,0,1,lower under Anchor
weak,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.0242764883108264,-2.250845953495427,5.323302030623661,2.7850797360707436,0.10531010272358922,205.05988053822915,0.707625,0.292375,uncertain
weak,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.0449334435070723,-2.3118082633156667,5.323133665651641,2.8432092865047247,0.09908193442276683,205.02554565795924,0.70375,0.29625,uncertain
weak,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.2945493787047684,-3.6955346505990314,1.7593832546226764,0.27402131709629673,0.02483417836938533,5.808853734685949,0.172125,0.827875,uncertain
weak,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.0096542609802779,-2.2878052087236664,5.419444144905918,2.744651965404027,0.10148896478701493,225.75371438924228,0.71075,0.28925,uncertain
weak,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.1607118242688569,-1.123410319085802,1.0055586562258805,0.8515374291767601,0.3251689858911006,2.733434131821205,0.39225,0.60775,uncertain
weak,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.9363583980033784,-1.8081934289089148,-0.004933926496748992,0.3920529425511327,0.16395005898367687,0.9950782328903386,0.024375,0.975625,lower under Anchor
weak,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.7843652336434745,-2.6246488229783727,-0.9428126759368853,0.167903606741808,0.07246520089595591,0.38953066959733756,0,1,lower under Anchor
weak,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.7918042482424301,-2.643303139653836,-0.9697983519407638,0.16665920448023355,0.07112594220655108,0.37915948808115696,1.25e-4,0.999875,lower under Anchor
weak,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.7407450142381373,-0.9651732569713841,5.656641739611683,5.701589911581246,0.3809171985092002,286.18594041112306,0.8785,0.1215,uncertain
weak,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.7409717536822988,-0.9146128385897688,5.534943344540589,5.702882745979039,0.4006729593173309,253.3935062277506,0.880875,0.119125,uncertain
weak,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.6649494731012513,-3.0948711128956905,-0.14971506761009476,0.18920021829050016,0.04528085175225056,0.8609532920417555,0.016,0.984,lower under Anchor
weak,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.943616210227185,-3.310014418506907,-0.5742324563023575,0.14318522465232975,0.03651564725554253,0.5631369354967736,0.00325,0.99675,lower under Anchor
weak,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.24067446369925088,-1.7203260661531516,0.9556557767426582,0.7860974948223509,0.1790077714800866,2.6003753133822793,0.35625,0.64375,uncertain
weak,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.3533550808596684,-3.6956991521806306,0.22059092282770204,0.2583719471530604,0.024830089393100722,1.2468133168282127,0.05,0.95,uncertain
weak,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.7094484017883094,-6.377606718390578,-0.45908174253908635,0.0665735266324099,0.001699184798919367,0.6318644059938784,0.005,0.995,lower under Anchor
weak,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.709073911541492,-6.019850229856944,-0.5083542275836848,0.0665984549142685,0.0024300368223720823,0.6014846740208871,0.003625,0.996375,lower under Anchor
weak,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.9035310637562268,-2.5209182391030485,5.241697816438439,2.468303840655206,0.08038577285964357,188.99085452669908,0.675875,0.324125,uncertain
weak,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8871348527179657,-2.4962245308601236,5.276122665022155,2.4281627135610764,0.08239552561809328,195.60995917967233,0.67275,0.32725,uncertain
weak,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8917904721475183,-2.499919399315446,5.383287748318047,2.4394937109243657,0.0820916986237779,217.73697582679927,0.6785,0.3215,uncertain
weak,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.895183909804608,-2.4366334491385646,5.219491087377763,2.4477859552447505,0.08745483222770363,184.84009820491966,0.687125,0.312875,uncertain
weak,mistral,Static protection system,mistral__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.1809762289037522,-1.8977137680799256,5.238130289636464,3.2575532454180376,0.14991107092870132,188.31767389854798,0.741875,0.258125,uncertain
weak,mistral,Static protection system,mistral__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.9662305051390147,-3.22255402046007,1.9189385402107497,0.3805146893058433,0.0398531446738241,6.813743656377557,0.228375,0.771625,uncertain
weak,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.1858967630381545,-1.9774768865052013,5.375136061606559,3.2736218743746788,0.13841804367160757,215.9693087167552,0.73825,0.26175,uncertain
weak,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.7735983262877952,-4.590834990386419,-1.0635247367933842,0.06243693170657211,0.010144387885416844,0.3452369457875144,0.001875,0.998125,lower under Anchor
weak,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.8958626033498938,-2.4470475690275193,5.245016282590842,2.449448188102669,0.08654876900569274,189.61929010339466,0.677,0.323,uncertain
weak,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8714209761312002,-2.471270961320675,5.277427803036307,2.39030609896046,0.08447742641748739,195.86550947733127,0.676125,0.323875,uncertain
weak,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8835403502438656,-2.4635667677006263,5.341274804692902,2.4194503092737616,0.08513078014566228,208.7787000176592,0.67325,0.32675,uncertain
weak,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.9250680446599375,-2.525757595867833,5.2190084231500435,2.5220400543111414,0.07999771182710609,184.75090419278214,0.675375,0.324625,uncertain
weak,phi4,DC connectors,phi4__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.6768993047461753,-1.5619167517972103,0.26070563567672234,0.5081902953125025,0.2097336806028645,1.297845583186435,0.0735,0.9265,uncertain
weak,phi4,DC connectors,phi4__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.904667594601234,0.7705610501953994,6.41680286849233,18.259173236643754,2.1609783609062383,612.0432093673163,0.997875,0.002125,higher under Anchor
weak,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5225320518925873,-0.6218483585915886,2.0179005478728134,1.6862920300674116,0.5369513298253838,7.522515264194804,0.808,0.192,uncertain
weak,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.6185954725980136,0.1044284385425819,3.938014123128137,5.045998115998714,1.1100759883526705,51.31670546965539,0.985,0.015,higher under Anchor
weak,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.7605168943989291,-1.5999709075641864,0.015604029954500838,0.4674247558674064,0.20190239183583397,1.0157264114614923,0.027375,0.972625,uncertain
weak,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.35925925337469,1.1755291473338596,3.970693873757267,10.583109161298188,3.239857320195871,53.02131075559086,1,0,higher under Anchor
weak,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.47450140208333524,-0.32385686988141055,1.313797684120419,1.6072126551786567,0.7233537724748722,3.7202753682013676,0.875875,0.124125,uncertain
weak,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.9130153471381125,-1.7553725284686523,-0.12136398072279783,0.40131230859519784,0.17284284232132852,0.8857115410701506,0.012125,0.987875,lower under Anchor
weak,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.8700068482286818,-2.599527321253076,5.292989713982946,2.386927295587588,0.07430871331813646,198.9373291936586,0.67275,0.32725,uncertain
weak,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8922707797459062,-2.4718194578203594,5.243900198254388,2.4406655849155596,0.08443110547697628,189.4073944548523,0.673375,0.326625,uncertain
weak,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8702760565970146,-2.5226140062025064,5.260436246326911,2.387569875486872,0.08024959991084227,192.56601830180293,0.673875,0.326125,uncertain
weak,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8973140901769996,-2.5522788020022866,5.271415633552551,2.453005754561439,0.07790393605965922,194.69138525098305,0.67575,0.32425,uncertain
weak,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.4358841488173929,-1.3404777141052102,0.5261289352316555,0.6466926596407899,0.2617206114782786,1.6923684822394878,0.182875,0.817125,uncertain
weak,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.9613161393237784,0.7966465523677838,6.384794566265816,19.3233885871335,2.2180903481713545,592.7629543531848,0.998875,0.001125,higher under Anchor
weak,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5872514917852363,-0.5659952764892445,2.040083556499315,1.7990369461674869,0.5677947527126982,7.691252245349235,0.82825,0.17175,uncertain
weak,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.6091407941358402,-1.4770532990761727,0.3374723635125179,0.5438179199547277,0.2283095758383095,1.4014008892663805,0.09725,0.90275,uncertain
weak,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.8697244133711726,-3.8622051270042568,0.2908643710533113,0.15416614239760135,0.02102159315490178,1.3375831677789243,0.042125,0.957875,uncertain
weak,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.1954282565532286,-1.8884208957802993,5.446837608189519,3.304972845957824,0.15131065661319065,232.0233860789821,0.75175,0.24825,uncertain
weak,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.1711899724378267,-1.8494695250510709,5.327871595309566,3.2258290099153824,0.1573206222880505,205.9991739959493,0.749875,0.250125,uncertain
weak,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.8609327179697095,-3.8986707795786386,0.28190802956749694,0.15552750018101547,0.02026883530866161,1.3256570516455652,0.0415,0.9585,uncertain
weak,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.9371695584656491,-3.1988639840709694,1.9298600080335062,0.3917350608384679,0.04080856659898505,6.8885463112242835,0.24525,0.75475,uncertain
weak,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.1709842544993623,-1.985240879507451,5.424707247650337,3.225165543314527,0.13734752655162605,226.94491987008283,0.7425,0.2575,uncertain
weak,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.1910305482286185,-1.9542763127640947,5.369921172262966,3.2904704630501556,0.14166696860174516,214.84627693145316,0.745,0.255,uncertain
weak,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-3.036198240283432,-4.845092654953318,-1.3967999338781856,0.04801709242916538,0.007866889034575207,0.24738735462456252,1.25e-4,0.999875,lower under Anchor
weak,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.8744118324902405,-2.44964266256212,5.29092595310197,2.3974647836642893,0.08632443348503649,198.52716857654127,0.67025,0.32975,uncertain
weak,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.9122143598581595,-2.5607006360564806,5.250463415413908,2.489830193742831,0.07725061857744428,190.65462239990308,0.680625,0.319375,uncertain
weak,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.9113188189441372,-2.531305085608021,5.2776935722022555,2.4876012616777006,0.07955512698604388,195.917664252161,0.678375,0.321625,uncertain
weak,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8829209734579895,-2.4917909970645122,5.209721892293024,2.417952347029551,0.08276161780952491,183.04315024179937,0.673,0.327,uncertain
weak,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.2188553409814213,-1.7404703088797153,5.536529341887041,3.3833127770065685,0.17543787122531923,253.79568221895934,0.7655,0.2345,uncertain
weak,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.235406232936282,-1.8233941224187917,5.53978748418626,3.4397757121692365,0.16147674805394605,254.6238955309194,0.760125,0.239875,uncertain
weak,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.266677164346734,-4.09778619495,-0.4203457443004425,0.10365604079454592,0.016609407147743963,0.6568212126542252,0.00975,0.99025,lower under Anchor
weak,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.6390683012336824,-4.356612030174825,-0.9454109806341634,0.0714277887276838,0.012821753866308792,0.38851988399880283,0.00125,0.99875,lower under Anchor
weak,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.9175357176036346,-2.4499557731651667,5.230312503283462,2.503114404591267,0.08629741425373098,186.8512535121399,0.676375,0.323625,uncertain
weak,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.916868874796487,-2.4609909968510557,5.2917759797071655,2.501446100627667,0.08535032987155834,198.69602342545417,0.675,0.325,uncertain
weak,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8845860169302657,-2.4391334515977885,5.2263460677279925,2.421982521369255,0.08723642416324565,186.11279917563485,0.673375,0.326625,uncertain
weak,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8952031138198064,-2.565470637231922,5.3945893327198515,2.4478330666942947,0.07688300808530797,220.211709170876,0.67025,0.32975,uncertain
weak,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.900540441990556,-2.500955088795787,5.364011413768422,2.4609328670317483,0.08200664864141236,213.58017909146528,0.66775,0.33225,uncertain
weak,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.8548595321577916,-2.4713638665456514,5.311857794814535,2.3510441552808357,0.08446957873485693,202.72663929654195,0.6745,0.3255,uncertain
weak,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.9178599778467591,-2.47012520261763,5.327209610720474,2.5039261947091074,0.08457426958199599,205.86273683141707,0.68875,0.31125,uncertain
weak,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.8588309371263878,-2.4331111754214296,5.119618048328047,2.360399756380337,0.08776337095312133,167.27157941564874,0.676875,0.323125,uncertain
