prior_name,base_model,dc_solution,condition,rating,n_observed,observed_proportion,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
regularizing,phi4,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,DC solution design tool,ZEROSHOT,3,150,0.02666666666666667,0.02,0,0.06,TRUE,0.006666666666666668
regularizing,phi4,DC solution design tool,ZEROSHOT,4,150,0.9733333333333334,0.9733333333333334,0.9333333333333333,0.9934999999999998,TRUE,0
regularizing,phi4,DC solution design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,DC solution design tool,CONTEXT,3,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
regularizing,phi4,DC solution design tool,CONTEXT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
regularizing,phi4,DC-DC converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,DC-DC converter,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
regularizing,phi4,DC-DC converter,ZEROSHOT,4,150,1,0.9933333333333333,0.9666666666666667,1,TRUE,0.00666666666666671
regularizing,phi4,DC-DC converter,CONTEXT,2,150,0,0,0,0.02,TRUE,0
regularizing,phi4,DC-DC converter,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,DC-DC converter,CONTEXT,4,150,1,0.9933333333333333,0.9733333333333334,1,TRUE,0.00666666666666671
regularizing,phi4,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.58,0.5533333333333333,0.4533333333333333,0.6666666666666666,TRUE,0.026666666666666616
regularizing,phi4,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.42,0.44,0.33316666666666667,0.5466666666666666,TRUE,0.020000000000000018
regularizing,phi4,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
regularizing,phi4,LVAC-LVDC interlink converter,CONTEXT,3,150,0.16,0.17333333333333334,0.1,0.26666666666666666,TRUE,0.013333333333333336
regularizing,phi4,LVAC-LVDC interlink converter,CONTEXT,4,150,0.84,0.8266666666666667,0.7333333333333333,0.9,TRUE,0.013333333333333308
regularizing,phi4,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,Network design tool for DC solutions,ZEROSHOT,3,150,0.05333333333333334,0.04,0.006666666666666667,0.09333333333333334,TRUE,0.013333333333333336
regularizing,phi4,Network design tool for DC solutions,ZEROSHOT,4,150,0.9466666666666667,0.9533333333333334,0.9,0.9866666666666667,TRUE,0.00666666666666671
regularizing,phi4,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,Network design tool for DC solutions,CONTEXT,3,150,0,0.013333333333333334,0,0.04,TRUE,0.013333333333333334
regularizing,phi4,Network design tool for DC solutions,CONTEXT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
regularizing,phi4,Protection DC system design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,Protection DC system design tool,ZEROSHOT,3,150,0.05333333333333334,0.04,0.006666666666666667,0.09333333333333334,TRUE,0.013333333333333336
regularizing,phi4,Protection DC system design tool,ZEROSHOT,4,150,0.9466666666666667,0.9533333333333334,0.8933333333333333,0.9866666666666667,TRUE,0.00666666666666671
regularizing,phi4,Protection DC system design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,Protection DC system design tool,CONTEXT,3,150,0,0.013333333333333334,0,0.04,TRUE,0.013333333333333334
regularizing,phi4,Protection DC system design tool,CONTEXT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
regularizing,phi4,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.026833333333333185,TRUE,0.006666666666666667
regularizing,phi4,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0.06,0.04666666666666667,0.013166666666666677,0.10666666666666667,TRUE,0.013333333333333329
regularizing,phi4,Semiconductor-based circuit breaker,ZEROSHOT,4,150,0.94,0.9466666666666667,0.8866666666666667,0.9866666666666667,TRUE,0.00666666666666671
regularizing,phi4,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,Semiconductor-based circuit breaker,CONTEXT,3,150,0,0.013333333333333334,0,0.04666666666666667,TRUE,0.013333333333333334
regularizing,phi4,Semiconductor-based circuit breaker,CONTEXT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
regularizing,phi4,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,ZEROSHOT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
regularizing,phi4,Smart and sustainable DC cables,CONTEXT,2,150,0,0,0,0.02,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
regularizing,phi4,Smart and sustainable DC cables,CONTEXT,4,150,1,0.9933333333333333,0.9733333333333334,1,TRUE,0.00666666666666671
regularizing,phi4,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
regularizing,phi4,Solid-state circuit breaker,ZEROSHOT,3,150,0.006666666666666667,0.006666666666666667,0,0.03333333333333333,TRUE,0
regularizing,phi4,Solid-state circuit breaker,ZEROSHOT,4,150,0.9933333333333333,0.9866666666666667,0.96,1,TRUE,0.006666666666666599
regularizing,phi4,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0.02,TRUE,0
regularizing,phi4,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.02666666666666667,TRUE,0
regularizing,phi4,Solid-state circuit breaker,CONTEXT,4,150,1,0.9933333333333333,0.9666666666666667,1,TRUE,0.00666666666666671
regularizing,phi4,Static protection system,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
regularizing,phi4,Static protection system,ZEROSHOT,3,150,0.28,0.24666666666666667,0.15333333333333332,0.36,TRUE,0.033333333333333354
regularizing,phi4,Static protection system,ZEROSHOT,4,150,0.72,0.74,0.6266666666666667,0.84,TRUE,0.020000000000000018
regularizing,phi4,Static protection system,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
regularizing,phi4,Static protection system,CONTEXT,3,150,0,0.02666666666666667,0,0.06666666666666667,TRUE,0.02666666666666667
regularizing,phi4,Static protection system,CONTEXT,4,150,1,0.9733333333333334,0.9266666666666666,1,TRUE,0.026666666666666616
primary,gemma3,DC connectors,ZEROSHOT,2,150,0,0,0,0,TRUE,0
primary,gemma3,DC connectors,ZEROSHOT,3,150,0.04666666666666667,0.08,0.03333333333333333,0.15333333333333332,TRUE,0.03333333333333333
primary,gemma3,DC connectors,ZEROSHOT,4,150,0.9533333333333334,0.92,0.8466666666666667,0.9666666666666667,TRUE,0.033333333333333326
primary,gemma3,DC connectors,CONTEXT,2,150,0,0.013333333333333334,0,0.05333333333333334,TRUE,0.013333333333333334
primary,gemma3,DC connectors,CONTEXT,3,150,1,0.9533333333333334,0.8933333333333333,0.9866666666666667,FALSE,0.046666666666666634
primary,gemma3,DC connectors,CONTEXT,4,150,0,0.03333333333333333,0.006666666666666667,0.07333333333333333,FALSE,0.03333333333333333
primary,gemma3,DC measurement device,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,gemma3,DC measurement device,ZEROSHOT,3,150,0,0.02666666666666667,0,0.07333333333333333,TRUE,0.02666666666666667
primary,gemma3,DC measurement device,ZEROSHOT,4,150,1,0.9733333333333334,0.9266666666666666,1,TRUE,0.026666666666666616
primary,gemma3,DC measurement device,CONTEXT,2,150,0,0.013333333333333334,0,0.04,TRUE,0.013333333333333334
primary,gemma3,DC measurement device,CONTEXT,3,150,0.64,0.6066666666666667,0.4866666666666667,0.7133333333333334,TRUE,0.033333333333333326
primary,gemma3,DC measurement device,CONTEXT,4,150,0.36,0.38,0.2731666666666666,0.5066666666666667,TRUE,0.020000000000000018
primary,gemma3,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,gemma3,DC solution design tool,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,gemma3,DC solution design tool,ZEROSHOT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
primary,gemma3,DC solution design tool,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,gemma3,DC solution design tool,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
primary,gemma3,DC solution design tool,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,gemma3,DC-DC converter,ZEROSHOT,2,150,0,0,0,0,TRUE,0
primary,gemma3,DC-DC converter,ZEROSHOT,3,150,0,0.04,0.006666666666666667,0.09333333333333334,FALSE,0.04
primary,gemma3,DC-DC converter,ZEROSHOT,4,150,1,0.96,0.9066666666666666,0.9933333333333333,FALSE,0.040000000000000036
primary,gemma3,DC-DC converter,CONTEXT,2,150,0,0.013333333333333334,0,0.05333333333333334,TRUE,0.013333333333333334
primary,gemma3,DC-DC converter,CONTEXT,3,150,1,0.9466666666666667,0.8866666666666667,0.9866666666666667,FALSE,0.053333333333333344
primary,gemma3,DC-DC converter,CONTEXT,4,150,0,0.03333333333333333,0.006666666666666667,0.08666666666666667,FALSE,0.03333333333333333
primary,gemma3,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,gemma3,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.3333333333333333,0.3633333333333333,0.25333333333333335,0.4666666666666667,TRUE,0.02999999999999997
primary,gemma3,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.6666666666666666,0.6333333333333333,0.5333333333333333,0.7466666666666667,TRUE,0.033333333333333326
primary,gemma3,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0.013333333333333334,0,0.04666666666666667,TRUE,0.013333333333333334
primary,gemma3,LVAC-LVDC interlink converter,CONTEXT,3,150,1,0.96,0.9066666666666666,0.9933333333333333,FALSE,0.040000000000000036
primary,gemma3,LVAC-LVDC interlink converter,CONTEXT,4,150,0,0.02,0,0.07333333333333333,TRUE,0.02
primary,gemma3,Network design tool for DC solutions,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
primary,gemma3,Network design tool for DC solutions,ZEROSHOT,3,150,0.26,0.26666666666666666,0.16666666666666666,0.36666666666666664,TRUE,0.006666666666666654
primary,gemma3,Network design tool for DC solutions,ZEROSHOT,4,150,0.74,0.7266666666666667,0.6266666666666667,0.8266666666666667,TRUE,0.013333333333333308
primary,gemma3,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,gemma3,Network design tool for DC solutions,CONTEXT,3,150,0.24666666666666667,0.24,0.15333333333333332,0.3468333333333332,TRUE,0.006666666666666682
primary,gemma3,Network design tool for DC solutions,CONTEXT,4,150,0.7533333333333333,0.7533333333333333,0.6466666666666666,0.84,TRUE,0
primary,gemma3,Protection DC system design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,gemma3,Protection DC system design tool,ZEROSHOT,3,150,0.5733333333333334,0.5533333333333333,0.44,0.66,TRUE,0.020000000000000018
primary,gemma3,Protection DC system design tool,ZEROSHOT,4,150,0.4266666666666667,0.43333333333333335,0.3333333333333333,0.5466666666666666,TRUE,0.006666666666666654
primary,gemma3,Protection DC system design tool,CONTEXT,2,150,0,0,0,0,TRUE,0
primary,gemma3,Protection DC system design tool,CONTEXT,3,150,0,0.013333333333333334,0,0.04666666666666667,TRUE,0.013333333333333334
primary,gemma3,Protection DC system design tool,CONTEXT,4,150,1,0.9866666666666667,0.9533333333333334,1,TRUE,0.013333333333333308
primary,gemma3,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,gemma3,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,gemma3,Semiconductor-based circuit breaker,ZEROSHOT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
primary,gemma3,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,gemma3,Semiconductor-based circuit breaker,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
primary,gemma3,Semiconductor-based circuit breaker,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,gemma3,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,gemma3,Smart and sustainable DC cables,ZEROSHOT,3,150,0.15333333333333332,0.14666666666666667,0.07333333333333333,0.23333333333333334,TRUE,0.006666666666666654
primary,gemma3,Smart and sustainable DC cables,ZEROSHOT,4,150,0.8466666666666667,0.8466666666666667,0.76,0.9133333333333333,TRUE,0
primary,gemma3,Smart and sustainable DC cables,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,gemma3,Smart and sustainable DC cables,CONTEXT,3,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,gemma3,Smart and sustainable DC cables,CONTEXT,4,150,1,0.9933333333333333,0.9664999999999999,1,TRUE,0.00666666666666671
primary,gemma3,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.026833333333333185,TRUE,0.006666666666666667
primary,gemma3,Solid-state circuit breaker,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,gemma3,Solid-state circuit breaker,ZEROSHOT,4,150,1,0.9933333333333333,0.9533333333333334,1,TRUE,0.00666666666666671
primary,gemma3,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,gemma3,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
primary,gemma3,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,gemma3,Static protection system,ZEROSHOT,2,150,0.3333333333333333,0.32,0.2265,0.43333333333333335,TRUE,0.013333333333333308
primary,gemma3,Static protection system,ZEROSHOT,3,150,0.6666666666666666,0.6533333333333333,0.54,0.7466666666666667,TRUE,0.013333333333333308
primary,gemma3,Static protection system,ZEROSHOT,4,150,0,0.02666666666666667,0,0.06666666666666667,TRUE,0.02666666666666667
primary,gemma3,Static protection system,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,gemma3,Static protection system,CONTEXT,3,150,0,0.02,0,0.06,TRUE,0.02
primary,gemma3,Static protection system,CONTEXT,4,150,1,0.98,0.94,1,TRUE,0.020000000000000018
primary,llama,DC connectors,ZEROSHOT,2,150,0.006666666666666667,0.006666666666666667,0,0.04,TRUE,0
primary,llama,DC connectors,ZEROSHOT,3,150,0.9533333333333334,0.94,0.88,0.98,TRUE,0.01333333333333342
primary,llama,DC connectors,ZEROSHOT,4,150,0.04,0.04666666666666667,0.013333333333333334,0.10666666666666667,TRUE,0.006666666666666668
primary,llama,DC connectors,CONTEXT,2,150,0,0,0,0.006833333333333183,TRUE,0
primary,llama,DC connectors,CONTEXT,3,150,0.66,0.6666666666666666,0.5466666666666666,0.7733333333333333,TRUE,0.006666666666666599
primary,llama,DC connectors,CONTEXT,4,150,0.34,0.3333333333333333,0.22666666666666666,0.44666666666666666,TRUE,0.00666666666666671
primary,llama,DC measurement device,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
primary,llama,DC measurement device,ZEROSHOT,3,150,0.9,0.9,0.8266666666666667,0.9533333333333334,TRUE,0
primary,llama,DC measurement device,ZEROSHOT,4,150,0.1,0.09333333333333334,0.04,0.17333333333333334,TRUE,0.006666666666666668
primary,llama,DC measurement device,CONTEXT,2,150,0,0,0,0.02666666666666667,TRUE,0
primary,llama,DC measurement device,CONTEXT,3,150,0.92,0.9133333333333333,0.8466666666666667,0.9666666666666667,TRUE,0.00666666666666671
primary,llama,DC measurement device,CONTEXT,4,150,0.08,0.08,0.02666666666666667,0.15333333333333332,TRUE,0
primary,llama,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,llama,DC solution design tool,ZEROSHOT,3,150,0.8733333333333333,0.8666666666666667,0.7866666666666666,0.9334999999999999,TRUE,0.006666666666666599
primary,llama,DC solution design tool,ZEROSHOT,4,150,0.12666666666666668,0.12666666666666668,0.06,0.20666666666666667,TRUE,0
primary,llama,DC solution design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,llama,DC solution design tool,CONTEXT,3,150,0.7266666666666667,0.7266666666666667,0.62,0.82,TRUE,0
primary,llama,DC solution design tool,CONTEXT,4,150,0.2733333333333333,0.26666666666666666,0.18,0.37349999999999983,TRUE,0.006666666666666654
primary,llama,DC-DC converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,llama,DC-DC converter,ZEROSHOT,3,150,0.7,0.6933333333333334,0.5933333333333334,0.7933333333333333,TRUE,0.006666666666666599
primary,llama,DC-DC converter,ZEROSHOT,4,150,0.3,0.3,0.2,0.40016666666666656,TRUE,0
primary,llama,DC-DC converter,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,llama,DC-DC converter,CONTEXT,3,150,0.58,0.58,0.47333333333333333,0.68,TRUE,0
primary,llama,DC-DC converter,CONTEXT,4,150,0.42,0.42,0.31333333333333335,0.5201666666666666,TRUE,0
primary,llama,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
primary,llama,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.7733333333333333,0.7766666666666666,0.6798333333333334,0.86,TRUE,0.0033333333333332993
primary,llama,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.22666666666666666,0.22,0.13333333333333333,0.3134999999999999,TRUE,0.006666666666666654
primary,llama,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,llama,LVAC-LVDC interlink converter,CONTEXT,3,150,0.8533333333333334,0.84,0.7533333333333333,0.9133333333333333,TRUE,0.01333333333333342
primary,llama,LVAC-LVDC interlink converter,CONTEXT,4,150,0.14666666666666667,0.15333333333333332,0.08666666666666667,0.24,TRUE,0.006666666666666654
primary,llama,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,llama,Network design tool for DC solutions,ZEROSHOT,3,150,0.7333333333333333,0.7333333333333333,0.6333333333333333,0.8266666666666667,TRUE,0
primary,llama,Network design tool for DC solutions,ZEROSHOT,4,150,0.26666666666666666,0.26,0.17333333333333334,0.36,TRUE,0.006666666666666654
primary,llama,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,llama,Network design tool for DC solutions,CONTEXT,3,150,0.62,0.62,0.5066666666666667,0.7266666666666667,TRUE,0
primary,llama,Network design tool for DC solutions,CONTEXT,4,150,0.38,0.38,0.2733333333333333,0.49333333333333335,TRUE,0
primary,llama,Protection DC system design tool,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
primary,llama,Protection DC system design tool,ZEROSHOT,3,150,0.7,0.7,0.5931666666666667,0.7933333333333333,TRUE,0
primary,llama,Protection DC system design tool,ZEROSHOT,4,150,0.3,0.29333333333333333,0.2,0.4066666666666667,TRUE,0.006666666666666654
primary,llama,Protection DC system design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,llama,Protection DC system design tool,CONTEXT,3,150,0.5866666666666667,0.5833333333333333,0.47333333333333333,0.6933333333333334,TRUE,0.0033333333333334103
primary,llama,Protection DC system design tool,CONTEXT,4,150,0.41333333333333333,0.41333333333333333,0.30666666666666664,0.5201666666666666,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0.02666666666666667,0.02666666666666667,0,0.08,TRUE,0
primary,llama,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0.9733333333333334,0.9533333333333334,0.8866666666666667,0.9866666666666667,TRUE,0.020000000000000018
primary,llama,Semiconductor-based circuit breaker,ZEROSHOT,4,150,0,0.02,0,0.06,TRUE,0.02
primary,llama,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,llama,Semiconductor-based circuit breaker,CONTEXT,3,150,0.30666666666666664,0.32,0.22,0.42683333333333323,TRUE,0.013333333333333364
primary,llama,Semiconductor-based circuit breaker,CONTEXT,4,150,0.6933333333333334,0.68,0.5731666666666667,0.78,TRUE,0.013333333333333308
primary,llama,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
primary,llama,Smart and sustainable DC cables,ZEROSHOT,3,150,0.54,0.54,0.43333333333333335,0.6533333333333333,TRUE,0
primary,llama,Smart and sustainable DC cables,ZEROSHOT,4,150,0.46,0.46,0.34,0.56,TRUE,0
primary,llama,Smart and sustainable DC cables,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,llama,Smart and sustainable DC cables,CONTEXT,3,150,0.46,0.4533333333333333,0.3398333333333334,0.5666666666666667,TRUE,0.00666666666666671
primary,llama,Smart and sustainable DC cables,CONTEXT,4,150,0.54,0.54,0.42650000000000005,0.6533333333333333,TRUE,0
primary,llama,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,llama,Solid-state circuit breaker,ZEROSHOT,3,150,0.9733333333333334,0.9533333333333334,0.9,0.9866666666666667,TRUE,0.020000000000000018
primary,llama,Solid-state circuit breaker,ZEROSHOT,4,150,0.02666666666666667,0.04,0.006666666666666667,0.08683333333333319,TRUE,0.013333333333333332
primary,llama,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0,TRUE,0
primary,llama,Solid-state circuit breaker,CONTEXT,3,150,0.32,0.3333333333333333,0.23333333333333334,0.4468333333333332,TRUE,0.013333333333333308
primary,llama,Solid-state circuit breaker,CONTEXT,4,150,0.68,0.6666666666666666,0.5531666666666667,0.7666666666666667,TRUE,0.01333333333333342
primary,llama,Static protection system,ZEROSHOT,2,150,0.14666666666666667,0.14,0.07333333333333333,0.22666666666666666,TRUE,0.006666666666666654
primary,llama,Static protection system,ZEROSHOT,3,150,0.8333333333333334,0.8266666666666667,0.74,0.9,TRUE,0.00666666666666671
primary,llama,Static protection system,ZEROSHOT,4,150,0.02,0.03333333333333333,0,0.08,TRUE,0.013333333333333332
primary,llama,Static protection system,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,llama,Static protection system,CONTEXT,3,150,0.42,0.4266666666666667,0.31333333333333335,0.54,TRUE,0.00666666666666671
primary,llama,Static protection system,CONTEXT,4,150,0.58,0.5733333333333334,0.45983333333333337,0.6866666666666666,TRUE,0.006666666666666599
primary,mistral,DC connectors,ZEROSHOT,2,150,0,0,0,0.02,TRUE,0
primary,mistral,DC connectors,ZEROSHOT,3,150,0,0.013333333333333334,0,0.04666666666666667,TRUE,0.013333333333333334
primary,mistral,DC connectors,ZEROSHOT,4,150,1,0.9866666666666667,0.9466666666666667,1,TRUE,0.013333333333333308
primary,mistral,DC connectors,CONTEXT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,mistral,DC connectors,CONTEXT,3,150,0.03333333333333333,0.02,0,0.06666666666666667,TRUE,0.013333333333333332
primary,mistral,DC connectors,CONTEXT,4,150,0.9666666666666667,0.9733333333333334,0.92,1,TRUE,0.00666666666666671
primary,mistral,DC measurement device,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,mistral,DC measurement device,ZEROSHOT,3,150,0.12666666666666668,0.14,0.07333333333333333,0.23333333333333334,TRUE,0.013333333333333336
primary,mistral,DC measurement device,ZEROSHOT,4,150,0.8733333333333333,0.8533333333333334,0.7665000000000001,0.92,TRUE,0.019999999999999907
primary,mistral,DC measurement device,CONTEXT,2,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
primary,mistral,DC measurement device,CONTEXT,3,150,0.5866666666666667,0.5666666666666667,0.44666666666666666,0.6733333333333333,TRUE,0.020000000000000018
primary,mistral,DC measurement device,CONTEXT,4,150,0.41333333333333333,0.4266666666666667,0.31333333333333335,0.54,TRUE,0.013333333333333364
primary,mistral,DC solution design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,mistral,DC solution design tool,ZEROSHOT,3,150,0.04666666666666667,0.04666666666666667,0.013333333333333334,0.09333333333333334,TRUE,0
primary,mistral,DC solution design tool,ZEROSHOT,4,150,0.9533333333333334,0.9466666666666667,0.8866666666666667,0.9866666666666667,TRUE,0.00666666666666671
primary,mistral,DC solution design tool,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,mistral,DC solution design tool,CONTEXT,3,150,0.006666666666666667,0.006666666666666667,0,0.03333333333333333,TRUE,0
primary,mistral,DC solution design tool,CONTEXT,4,150,0.9933333333333333,0.9933333333333333,0.96,1,TRUE,0
primary,mistral,DC-DC converter,ZEROSHOT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,mistral,DC-DC converter,ZEROSHOT,3,150,0.02666666666666667,0.04666666666666667,0.013333333333333334,0.1,TRUE,0.02
primary,mistral,DC-DC converter,ZEROSHOT,4,150,0.9733333333333334,0.9533333333333334,0.9,0.9866666666666667,TRUE,0.020000000000000018
primary,mistral,DC-DC converter,CONTEXT,2,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
primary,mistral,DC-DC converter,CONTEXT,3,150,0.3333333333333333,0.31333333333333335,0.20666666666666667,0.42,TRUE,0.019999999999999962
primary,mistral,DC-DC converter,CONTEXT,4,150,0.6666666666666666,0.68,0.5666666666666667,0.78,TRUE,0.01333333333333342
primary,mistral,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0,0,0.02666666666666667,TRUE,0
primary,mistral,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.3933333333333333,0.3933333333333333,0.2866666666666667,0.5,TRUE,0
primary,mistral,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.6066666666666667,0.6,0.49333333333333335,0.7066666666666667,TRUE,0.00666666666666671
primary,mistral,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0,0,0.02666666666666667,TRUE,0
primary,mistral,LVAC-LVDC interlink converter,CONTEXT,3,150,0.35333333333333333,0.3466666666666667,0.24666666666666667,0.4533333333333333,TRUE,0.006666666666666654
primary,mistral,LVAC-LVDC interlink converter,CONTEXT,4,150,0.6466666666666666,0.6533333333333333,0.54,0.7533333333333333,TRUE,0.00666666666666671
primary,mistral,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,mistral,Network design tool for DC solutions,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,mistral,Network design tool for DC solutions,ZEROSHOT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
