anchor_level,barrier_id,barrier_id_status,barrier_label,barrier_label_text,base_model,bias_type,condition,group,is_hallucinated,iteration,label_status,model,model_label,official_label,row_id,scenario,source,timestamp,variant_id
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,24.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_24_b1,,llm,20250628_134019,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,24.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_24_b2,,llm,20250628_134019,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,24.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_24_b3,,llm,20250628_134019,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,24.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_24_b4,,llm,20250628_134019,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,24.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_24_b5,,llm,20250628_134019,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,25.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_25_b1,,llm,20250628_134249,normative2_gemma312b
,5,wrong_id_matchable,,lack of pilot projects,gemma3-12b,,,llm,0.0,25.0,matched,normative2,lack of pilot projects,lack of pilot projects,normative2_gemma312b_25_b2,,llm,20250628_134249,normative2_gemma312b
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,gemma3-12b,,,llm,0.0,25.0,matched,normative2,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative2_gemma312b_25_b3,,llm,20250628_134249,normative2_gemma312b
,10,wrong_id_matchable,,uncertain regulatory roadmap,gemma3-12b,,,llm,0.0,25.0,matched,normative2,uncertain regulatory roadmap,uncertain regulatory roadmap,normative2_gemma312b_25_b4,,llm,20250628_134249,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,25.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_25_b5,,llm,20250628_134249,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,26.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_26_b1,,llm,20250628_134437,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,26.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_26_b11,,llm,20250628_134437,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,26.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_26_b4,,llm,20250628_134437,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,26.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_26_b8,,llm,20250628_134437,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,26.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_26_b9,,llm,20250628_134437,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,27.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_27_b1,,llm,20250628_134851,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,27.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_27_b2,,llm,20250628_134851,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,27.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_27_b3,,llm,20250628_134851,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,27.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_27_b4,,llm,20250628_134851,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,27.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_27_b5,,llm,20250628_134851,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,28.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_28_b1,,llm,20250628_135039,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,28.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_28_b2,,llm,20250628_135039,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,28.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_28_b3,,llm,20250628_135039,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,28.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_28_b4,,llm,20250628_135039,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,28.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_28_b5,,llm,20250628_135039,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,29.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_29_b1,,llm,20250628_135232,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,29.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_29_b2,,llm,20250628_135232,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,29.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_29_b3,,llm,20250628_135232,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,29.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_29_b4,,llm,20250628_135232,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,29.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_29_b5,,llm,20250628_135232,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,30.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_30_b1,,llm,20250628_135449,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,30.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_30_b11,,llm,20250628_135449,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,30.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_30_b4,,llm,20250628_135449,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,30.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_30_b8,,llm,20250628_135449,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,30.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_30_b9,,llm,20250628_135449,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,31.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_31_b1,,llm,20250628_135638,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,31.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_31_b2,,llm,20250628_135638,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,31.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_31_b3,,llm,20250628_135638,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,31.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_31_b4,,llm,20250628_135638,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,31.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_31_b5,,llm,20250628_135638,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,32.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_32_b1,,llm,20250628_135901,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,32.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_32_b11,,llm,20250628_135901,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,32.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_32_b4,,llm,20250628_135901,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,32.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_32_b8,,llm,20250628_135901,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,32.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_32_b9,,llm,20250628_135901,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,33.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_33_b1,,llm,20250628_140047,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,33.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_33_b2,,llm,20250628_140047,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,33.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_33_b3,,llm,20250628_140047,normative2_gemma312b
,10,wrong_id_matchable,,uncertain regulatory roadmap,gemma3-12b,,,llm,0.0,33.0,matched,normative2,uncertain regulatory roadmap,uncertain regulatory roadmap,normative2_gemma312b_33_b4,,llm,20250628_140047,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,33.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_33_b5,,llm,20250628_140047,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,34.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_34_b1,,llm,20250628_140233,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,34.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_34_b11,,llm,20250628_140233,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,34.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_34_b4,,llm,20250628_140233,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,34.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_34_b8,,llm,20250628_140233,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,34.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_34_b9,,llm,20250628_140233,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,35.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_35_b1,,llm,20250628_140419,normative2_gemma312b
,5,wrong_id_matchable,,lack of pilot projects,gemma3-12b,,,llm,0.0,35.0,matched,normative2,lack of pilot projects,lack of pilot projects,normative2_gemma312b_35_b2,,llm,20250628_140419,normative2_gemma312b
,6,wrong_id_matchable,,public perception of DC and readiness to 'champion' installations from DC projects,gemma3-12b,,,llm,0.0,35.0,matched,normative2,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,normative2_gemma312b_35_b3,,llm,20250628_140419,normative2_gemma312b
,10,wrong_id_matchable,,uncertain regulatory roadmap,gemma3-12b,,,llm,0.0,35.0,matched,normative2,uncertain regulatory roadmap,uncertain regulatory roadmap,normative2_gemma312b_35_b4,,llm,20250628_140419,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,35.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_35_b5,,llm,20250628_140419,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,36.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_36_b1,,llm,20250628_140604,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,36.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_36_b11,,llm,20250628_140604,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,36.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_36_b4,,llm,20250628_140604,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,36.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_36_b8,,llm,20250628_140604,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,36.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_36_b9,,llm,20250628_140604,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,37.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_37_b1,,llm,20250628_140751,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,37.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_37_b11,,llm,20250628_140751,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,37.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_37_b4,,llm,20250628_140751,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,37.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_37_b8,,llm,20250628_140751,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,37.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_37_b9,,llm,20250628_140751,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,38.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_38_b1,,llm,20250628_140945,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,38.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_38_b2,,llm,20250628_140945,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,38.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_38_b3,,llm,20250628_140945,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,38.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_38_b4,,llm,20250628_140945,normative2_gemma312b
,11,wrong_id_matchable,,high costs of DC solutions,gemma3-12b,,,llm,0.0,38.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_38_b5,,llm,20250628_140945,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,39.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_39_b1,,llm,20250628_141132,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,39.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_39_b11,,llm,20250628_141132,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,39.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_39_b4,,llm,20250628_141132,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,39.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_39_b8,,llm,20250628_141132,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,39.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_39_b9,,llm,20250628_141132,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,40.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_40_b1,,llm,20250628_141349,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,40.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_40_b11,,llm,20250628_141349,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,40.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_40_b4,,llm,20250628_141349,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,40.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_40_b8,,llm,20250628_141349,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,40.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_40_b9,,llm,20250628_141349,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,41.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_41_b1,,llm,20250628_141540,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,41.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_41_b11,,llm,20250628_141540,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,41.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_41_b4,,llm,20250628_141540,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,41.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_41_b8,,llm,20250628_141540,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,41.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_41_b9,,llm,20250628_141540,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,42.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_42_b1,,llm,20250628_141804,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,42.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_42_b11,,llm,20250628_141804,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,42.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_42_b4,,llm,20250628_141804,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,42.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_42_b8,,llm,20250628_141804,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,42.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_42_b9,,llm,20250628_141804,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,43.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_43_b1,,llm,20250628_141956,normative2_gemma312b
,11,correct_id,,high costs of DC solutions,gemma3-12b,,,llm,0.0,43.0,matched,normative2,high costs of DC solutions,high costs of DC solutions,normative2_gemma312b_43_b11,,llm,20250628_141956,normative2_gemma312b
,4,correct_id,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,43.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_43_b4,,llm,20250628_141956,normative2_gemma312b
,8,correct_id,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,43.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_43_b8,,llm,20250628_141956,normative2_gemma312b
,9,correct_id,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,43.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_43_b9,,llm,20250628_141956,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,44.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_44_b1,,llm,20250628_142147,normative2_gemma312b
,4,wrong_id_matchable,,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",gemma3-12b,,,llm,0.0,44.0,matched,normative2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",normative2_gemma312b_44_b2,,llm,20250628_142147,normative2_gemma312b
,8,wrong_id_matchable,,misconception and lack of knowledge leads to lengthy/expensive design and permit process,gemma3-12b,,,llm,0.0,44.0,matched,normative2,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,normative2_gemma312b_44_b3,,llm,20250628_142147,normative2_gemma312b
,9,wrong_id_matchable,,lack of enough trained personnel in DC systems,gemma3-12b,,,llm,0.0,44.0,matched,normative2,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,normative2_gemma312b_44_b4,,llm,20250628_142147,normative2_gemma312b
,10,wrong_id_matchable,,uncertain regulatory roadmap,gemma3-12b,,,llm,0.0,44.0,matched,normative2,uncertain regulatory roadmap,uncertain regulatory roadmap,normative2_gemma312b_44_b5,,llm,20250628_142147,normative2_gemma312b
,1,correct_id,,"power losses, quality and safety issues",gemma3-12b,,,llm,0.0,45.0,matched,normative2,"power losses, quality and safety issues","power losses, quality and safety issues",normative2_gemma312b_45_b1,,llm,20250628_142339,normative2_gemma312b
