row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,dict_barrier_id,original_barrier_id
normative2_gemma312b_37_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,37,20250628_140751,1,1
normative2_gemma312b_37_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,37,20250628_140751,11,11
normative2_gemma312b_37_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,37,20250628_140751,4,4
normative2_gemma312b_37_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,37,20250628_140751,8,8
normative2_gemma312b_37_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,37,20250628_140751,9,9
normative2_gemma312b_38_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,38,20250628_140945,1,1
normative2_gemma312b_38_b2,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,38,20250628_140945,4,2
normative2_gemma312b_38_b3,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,38,20250628_140945,8,3
normative2_gemma312b_38_b4,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,38,20250628_140945,9,4
normative2_gemma312b_38_b5,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,38,20250628_140945,11,5
normative2_gemma312b_39_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,39,20250628_141132,1,1
normative2_gemma312b_39_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,39,20250628_141132,11,11
normative2_gemma312b_39_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,39,20250628_141132,4,4
normative2_gemma312b_39_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,39,20250628_141132,8,8
normative2_gemma312b_39_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,39,20250628_141132,9,9
normative2_gemma312b_40_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,40,20250628_141349,1,1
normative2_gemma312b_40_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,40,20250628_141349,11,11
normative2_gemma312b_40_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,40,20250628_141349,4,4
normative2_gemma312b_40_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,40,20250628_141349,8,8
normative2_gemma312b_40_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,40,20250628_141349,9,9
normative2_gemma312b_41_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,41,20250628_141540,1,1
normative2_gemma312b_41_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,41,20250628_141540,11,11
normative2_gemma312b_41_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,41,20250628_141540,4,4
normative2_gemma312b_41_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,41,20250628_141540,8,8
normative2_gemma312b_41_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,41,20250628_141540,9,9
normative2_gemma312b_42_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,42,20250628_141804,1,1
normative2_gemma312b_42_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,42,20250628_141804,11,11
normative2_gemma312b_42_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,42,20250628_141804,4,4
normative2_gemma312b_42_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,42,20250628_141804,8,8
normative2_gemma312b_42_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,42,20250628_141804,9,9
normative2_gemma312b_43_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,43,20250628_141956,1,1
normative2_gemma312b_43_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,43,20250628_141956,11,11
normative2_gemma312b_43_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,43,20250628_141956,4,4
normative2_gemma312b_43_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,43,20250628_141956,8,8
normative2_gemma312b_43_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,43,20250628_141956,9,9
normative2_gemma312b_44_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,44,20250628_142147,1,1
normative2_gemma312b_44_b2,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,44,20250628_142147,4,2
normative2_gemma312b_44_b3,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,44,20250628_142147,8,3
normative2_gemma312b_44_b4,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,44,20250628_142147,9,4
normative2_gemma312b_44_b5,gemma3-12b,normative2_gemma312b,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,44,20250628_142147,10,5
normative2_gemma312b_45_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,45,20250628_142339,1,1
normative2_gemma312b_45_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,45,20250628_142339,11,11
normative2_gemma312b_45_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,45,20250628_142339,4,4
normative2_gemma312b_45_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,45,20250628_142339,8,8
normative2_gemma312b_45_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,45,20250628_142339,9,9
normative2_gemma312b_46_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,46,20250628_142535,1,1
normative2_gemma312b_46_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,46,20250628_142535,11,11
normative2_gemma312b_46_b4,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,46,20250628_142535,4,4
normative2_gemma312b_46_b7,gemma3-12b,normative2_gemma312b,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,46,20250628_142535,7,7
normative2_gemma312b_46_b8,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,46,20250628_142535,8,8
normative2_gemma312b_47_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,47,20250628_142731,1,1
normative2_gemma312b_47_b2,gemma3-12b,normative2_gemma312b,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,47,20250628_142731,4,2
normative2_gemma312b_47_b3,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,47,20250628_142731,8,3
normative2_gemma312b_47_b4,gemma3-12b,normative2_gemma312b,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,47,20250628_142731,10,4
normative2_gemma312b_47_b5,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,47,20250628_142731,11,5
normative2_gemma312b_48_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,48,20250628_142918,1,1
normative2_gemma312b_48_b2,gemma3-12b,normative2_gemma312b,normative2,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,48,20250628_142918,5,2
normative2_gemma312b_48_b3,gemma3-12b,normative2_gemma312b,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,48,20250628_142918,6,3
normative2_gemma312b_48_b4,gemma3-12b,normative2_gemma312b,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,48,20250628_142918,10,4
normative2_gemma312b_48_b5,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,48,20250628_142918,11,5
normative2_gemma312b_49_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,49,20250628_143212,1,1
normative2_gemma312b_49_b2,gemma3-12b,normative2_gemma312b,normative2,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,49,20250628_143212,5,2
normative2_gemma312b_49_b3,gemma3-12b,normative2_gemma312b,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,49,20250628_143212,6,3
normative2_gemma312b_49_b4,gemma3-12b,normative2_gemma312b,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,49,20250628_143212,8,4
normative2_gemma312b_49_b5,gemma3-12b,normative2_gemma312b,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,49,20250628_143212,10,5
normative_gemma312b_00_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,0,20250628_123155,1,1
normative_gemma312b_00_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,0,20250628_123155,11,11
normative_gemma312b_00_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,0,20250628_123155,4,4
normative_gemma312b_00_b7,gemma3-12b,normative_gemma312b,normative,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,0,20250628_123155,7,7
normative_gemma312b_00_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,0,20250628_123155,8,8
normative_gemma312b_01_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,1,20250628_123356,1,1
normative_gemma312b_01_b2,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,20250628_123356,4,2
normative_gemma312b_01_b3,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,20250628_123356,8,3
normative_gemma312b_01_b4,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,1,20250628_123356,9,4
normative_gemma312b_01_b5,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,1,20250628_123356,11,5
normative_gemma312b_02_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,2,20250628_124906,1,1
normative_gemma312b_02_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,2,20250628_124906,11,11
normative_gemma312b_02_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,2,20250628_124906,4,4
normative_gemma312b_02_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,2,20250628_124906,8,8
normative_gemma312b_02_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,2,20250628_124906,9,9
normative_gemma312b_03_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,3,20250628_125220,1,1
normative_gemma312b_03_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,3,20250628_125220,11,11
normative_gemma312b_03_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,3,20250628_125220,4,4
normative_gemma312b_03_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,3,20250628_125220,8,8
normative_gemma312b_03_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,3,20250628_125220,9,9
normative_gemma312b_04_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,4,20250628_125409,1,1
normative_gemma312b_04_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,4,20250628_125409,11,11
normative_gemma312b_04_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,4,20250628_125409,4,4
normative_gemma312b_04_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,4,20250628_125409,8,8
normative_gemma312b_04_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,4,20250628_125409,9,9
normative_gemma312b_05_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556,1,1
normative_gemma312b_05_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,5,20250628_125556,11,11
normative_gemma312b_05_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,5,20250628_125556,4,4
normative_gemma312b_05_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,5,20250628_125556,8,8
normative_gemma312b_05_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,5,20250628_125556,9,9
normative_gemma312b_06_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,6,20250628_125742,1,1
normative_gemma312b_06_b2,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,6,20250628_125742,4,2
normative_gemma312b_06_b3,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,6,20250628_125742,8,3
normative_gemma312b_06_b4,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,6,20250628_125742,9,4
normative_gemma312b_06_b5,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,6,20250628_125742,11,5
normative_gemma312b_07_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,7,20250628_130020,1,1
normative_gemma312b_07_b2,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,7,20250628_130020,4,2
normative_gemma312b_07_b3,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,7,20250628_130020,8,3
normative_gemma312b_07_b4,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,7,20250628_130020,9,4
normative_gemma312b_07_b5,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,7,20250628_130020,11,5
normative_gemma312b_08_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,8,20250628_130239,1,1
normative_gemma312b_08_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,8,20250628_130239,11,11
normative_gemma312b_08_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,8,20250628_130239,4,4
normative_gemma312b_08_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,8,20250628_130239,8,8
normative_gemma312b_08_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,8,20250628_130239,9,9
normative_gemma312b_09_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,9,20250628_130436,1,1
normative_gemma312b_09_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,9,20250628_130436,11,11
normative_gemma312b_09_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,9,20250628_130436,4,4
normative_gemma312b_09_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,9,20250628_130436,8,8
normative_gemma312b_09_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,9,20250628_130436,9,9
normative_gemma312b_10_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,10,20250628_130628,1,1
normative_gemma312b_10_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,10,20250628_130628,11,11
normative_gemma312b_10_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,10,20250628_130628,4,4
normative_gemma312b_10_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,10,20250628_130628,8,8
normative_gemma312b_10_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,10,20250628_130628,9,9
normative_gemma312b_11_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,11,20250628_130813,1,1
normative_gemma312b_11_b2,gemma3-12b,normative_gemma312b,normative,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,11,20250628_130813,5,2
normative_gemma312b_11_b3,gemma3-12b,normative_gemma312b,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,11,20250628_130813,6,3
normative_gemma312b_11_b4,gemma3-12b,normative_gemma312b,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,11,20250628_130813,10,4
normative_gemma312b_11_b5,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,11,20250628_130813,11,5
normative_gemma312b_12_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,12,20250628_131001,1,1
normative_gemma312b_12_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,12,20250628_131001,11,11
normative_gemma312b_12_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,12,20250628_131001,4,4
normative_gemma312b_12_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,12,20250628_131001,8,8
normative_gemma312b_12_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,12,20250628_131001,9,9
normative_gemma312b_13_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,13,20250628_131238,1,1
normative_gemma312b_13_b2,gemma3-12b,normative_gemma312b,normative,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,13,20250628_131238,5,2
normative_gemma312b_13_b3,gemma3-12b,normative_gemma312b,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,13,20250628_131238,6,3
normative_gemma312b_13_b4,gemma3-12b,normative_gemma312b,normative,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,13,20250628_131238,10,4
normative_gemma312b_13_b5,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,13,20250628_131238,11,5
normative_gemma312b_14_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,14,20250628_131440,1,1
normative_gemma312b_14_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,14,20250628_131440,11,11
