row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,condition
generalist_llamapro_21_b5,llama-pro,generalist_llamapro,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems.,matched,wrong_id_matchable,False,21,20250701_000807,ZEROSHOT
generalist_llamapro_22_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,22,20250701_001107,ZEROSHOT
generalist_llamapro_22_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,22,20250701_001107,ZEROSHOT
generalist_llamapro_22_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,22,20250701_001107,ZEROSHOT
generalist_llamapro_22_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,22,20250701_001107,ZEROSHOT
generalist_llamapro_22_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,22,20250701_001107,ZEROSHOT
generalist_llamapro_23_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,23,20250701_001334,ZEROSHOT
generalist_llamapro_23_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,23,20250701_001334,ZEROSHOT
generalist_llamapro_23_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,23,20250701_001334,ZEROSHOT
generalist_llamapro_23_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,23,20250701_001334,ZEROSHOT
generalist_llamapro_23_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,23,20250701_001334,ZEROSHOT
generalist_llamapro_24_b1,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,24,20250701_001438,ZEROSHOT
generalist_llamapro_24_b2,llama-pro,generalist_llamapro,generalist,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,24,20250701_001438,ZEROSHOT
generalist_llamapro_24_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,24,20250701_001438,ZEROSHOT
generalist_llamapro_24_b4,llama-pro,generalist_llamapro,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,24,20250701_001438,ZEROSHOT
generalist_llamapro_24_b5,llama-pro,generalist_llamapro,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,24,20250701_001438,ZEROSHOT
generalist_llamapro_25_b1,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,25,20250701_001616,ZEROSHOT
generalist_llamapro_25_b2,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,25,20250701_001616,ZEROSHOT
generalist_llamapro_25_b3,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,25,20250701_001616,ZEROSHOT
generalist_llamapro_25_b4,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,25,20250701_001616,ZEROSHOT
generalist_llamapro_25_b5,llama-pro,generalist_llamapro,generalist,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,25,20250701_001616,ZEROSHOT
generalist_llamapro_26_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,26,20250701_001709,ZEROSHOT
generalist_llamapro_26_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,26,20250701_001709,ZEROSHOT
generalist_llamapro_26_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,26,20250701_001709,ZEROSHOT
generalist_llamapro_26_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,26,20250701_001709,ZEROSHOT
generalist_llamapro_26_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,26,20250701_001709,ZEROSHOT
generalist_llamapro_27_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,27,20250701_001806,ZEROSHOT
generalist_llamapro_27_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,27,20250701_001806,ZEROSHOT
generalist_llamapro_27_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,27,20250701_001806,ZEROSHOT
generalist_llamapro_27_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,27,20250701_001806,ZEROSHOT
generalist_llamapro_27_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,27,20250701_001806,ZEROSHOT
generalist_llamapro_28_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,28,20250701_002023,ZEROSHOT
generalist_llamapro_28_b2,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,28,20250701_002023,ZEROSHOT
generalist_llamapro_28_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,28,20250701_002023,ZEROSHOT
generalist_llamapro_28_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,28,20250701_002023,ZEROSHOT
generalist_llamapro_28_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,28,20250701_002023,ZEROSHOT
generalist_llamapro_29_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,29,20250701_002157,ZEROSHOT
generalist_llamapro_29_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,29,20250701_002157,ZEROSHOT
generalist_llamapro_29_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,29,20250701_002157,ZEROSHOT
generalist_llamapro_29_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,29,20250701_002157,ZEROSHOT
generalist_llamapro_29_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,29,20250701_002157,ZEROSHOT
generalist_llamapro_30_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,30,20250701_002745,ZEROSHOT
generalist_llamapro_30_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,30,20250701_002745,ZEROSHOT
generalist_llamapro_30_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,30,20250701_002745,ZEROSHOT
generalist_llamapro_30_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,30,20250701_002745,ZEROSHOT
generalist_llamapro_30_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,30,20250701_002745,ZEROSHOT
generalist_llamapro_31_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues - This refers to the challenges faced when transmitting power over long distances or through inefficient components. Addressing these issues is crucial for ensuring reliable and safe operation of DC systems.",hallucinated_label,outside_range_id,True,31,20250701_003131,ZEROSHOT
generalist_llamapro_31_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous - To promote the adoption of DC solutions, it's important to identify specific scenarios where DC provides clear advantages over traditional AC systems.",hallucinated_label,outside_range_id,True,31,20250701_003131,ZEROSHOT
generalist_llamapro_31_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction - This refers to the challenges related to net metering, utility ownership and agreed standards. Addressing these issues is essential for ensuring smooth integration of DC solutions into existing power grids.",hallucinated_label,outside_range_id,True,31,20250701_003131,ZEROSHOT
generalist_llamapro_31_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects - Demonstrating the practical applications and benefits of DC solutions through pilot projects can help build trust and encourage wider adoption in different sectors.,hallucinated_label,outside_range_id,True,31,20250701_003131,ZEROSHOT
generalist_llamapro_31_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects - Awareness and understanding of DC technology among the public is essential for its successful integration into various industries. Addressing any misconceptions or knowledge gaps can help increase acceptance of DC solutions.,hallucinated_label,outside_range_id,True,31,20250701_003131,ZEROSHOT
generalist_llamapro_32_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,32,20250701_003250,ZEROSHOT
generalist_llamapro_32_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,32,20250701_003250,ZEROSHOT
generalist_llamapro_32_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,32,20250701_003250,ZEROSHOT
generalist_llamapro_32_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,32,20250701_003250,ZEROSHOT
generalist_llamapro_32_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,32,20250701_003250,ZEROSHOT
generalist_llamapro_33_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,33,20250701_003544,ZEROSHOT
generalist_llamapro_33_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,33,20250701_003544,ZEROSHOT
generalist_llamapro_33_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,33,20250701_003544,ZEROSHOT
generalist_llamapro_33_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,33,20250701_003544,ZEROSHOT
generalist_llamapro_33_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects.,matched,correct_id,False,33,20250701_003544,ZEROSHOT
generalist_llamapro_34_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,34,20250701_003725,ZEROSHOT
generalist_llamapro_34_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,34,20250701_003725,ZEROSHOT
generalist_llamapro_34_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,34,20250701_003725,ZEROSHOT
generalist_llamapro_34_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,34,20250701_003725,ZEROSHOT
generalist_llamapro_34_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,34,20250701_003725,ZEROSHOT
generalist_llamapro_35_b1,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,35,20250701_004010,ZEROSHOT
generalist_llamapro_35_b2,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,35,20250701_004010,ZEROSHOT
generalist_llamapro_35_b3,llama-pro,generalist_llamapro,generalist,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,35,20250701_004010,ZEROSHOT
generalist_llamapro_35_b4,llama-pro,generalist_llamapro,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,35,20250701_004010,ZEROSHOT
generalist_llamapro_35_b5,llama-pro,generalist_llamapro,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,35,20250701_004010,ZEROSHOT
generalist_llamapro_36_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,36,20250701_004234,ZEROSHOT
generalist_llamapro_36_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,36,20250701_004234,ZEROSHOT
generalist_llamapro_36_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,36,20250701_004234,ZEROSHOT
generalist_llamapro_36_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,36,20250701_004234,ZEROSHOT
generalist_llamapro_36_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects.,matched,wrong_id_matchable,False,36,20250701_004234,ZEROSHOT
generalist_llamapro_37_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,37,20250701_004351,ZEROSHOT
generalist_llamapro_37_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,37,20250701_004351,ZEROSHOT
generalist_llamapro_37_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,37,20250701_004351,ZEROSHOT
generalist_llamapro_37_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,37,20250701_004351,ZEROSHOT
generalist_llamapro_37_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,37,20250701_004351,ZEROSHOT
generalist_llamapro_38_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,38,20250701_004642,ZEROSHOT
generalist_llamapro_38_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,38,20250701_004642,ZEROSHOT
generalist_llamapro_38_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,correct_id,False,38,20250701_004642,ZEROSHOT
generalist_llamapro_38_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,38,20250701_004642,ZEROSHOT
generalist_llamapro_38_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,38,20250701_004642,ZEROSHOT
generalist_llamapro_39_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues.",matched,correct_id,False,39,20250701_005034,ZEROSHOT
generalist_llamapro_39_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous.,matched,wrong_id_matchable,False,39,20250701_005034,ZEROSHOT
generalist_llamapro_39_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards).",matched,wrong_id_matchable,False,39,20250701_005034,ZEROSHOT
generalist_llamapro_39_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects.,matched,wrong_id_matchable,False,39,20250701_005034,ZEROSHOT
generalist_llamapro_39_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects.,matched,wrong_id_matchable,False,39,20250701_005034,ZEROSHOT
generalist_llamapro_40_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,40,20250701_005206,ZEROSHOT
generalist_llamapro_40_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,40,20250701_005206,ZEROSHOT
generalist_llamapro_40_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,40,20250701_005206,ZEROSHOT
generalist_llamapro_40_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,40,20250701_005206,ZEROSHOT
generalist_llamapro_40_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,40,20250701_005206,ZEROSHOT
generalist_llamapro_41_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,41,20250701_005301,ZEROSHOT
generalist_llamapro_41_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,41,20250701_005301,ZEROSHOT
generalist_llamapro_41_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,41,20250701_005301,ZEROSHOT
generalist_llamapro_41_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,wrong_id_matchable,False,41,20250701_005301,ZEROSHOT
generalist_llamapro_41_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,41,20250701_005301,ZEROSHOT
generalist_llamapro_42_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality and safety issues",matched,correct_id,False,42,20250701_005501,ZEROSHOT
generalist_llamapro_42_b2,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,42,20250701_005501,ZEROSHOT
generalist_llamapro_42_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,42,20250701_005501,ZEROSHOT
generalist_llamapro_42_b4,llama-pro,generalist_llamapro,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,42,20250701_005501,ZEROSHOT
generalist_llamapro_42_b5,llama-pro,generalist_llamapro,generalist,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,42,20250701_005501,ZEROSHOT
generalist_llamapro_43_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,43,20250701_084049,ZEROSHOT
generalist_llamapro_43_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,43,20250701_084049,ZEROSHOT
generalist_llamapro_43_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,43,20250701_084049,ZEROSHOT
generalist_llamapro_43_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,43,20250701_084049,ZEROSHOT
generalist_llamapro_43_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,43,20250701_084049,ZEROSHOT
generalist_llamapro_44_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,44,20250701_084228,ZEROSHOT
generalist_llamapro_44_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,44,20250701_084228,ZEROSHOT
generalist_llamapro_44_b3,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,44,20250701_084228,ZEROSHOT
generalist_llamapro_44_b4,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,False,44,20250701_084228,ZEROSHOT
generalist_llamapro_44_b5,llama-pro,generalist_llamapro,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,False,44,20250701_084228,ZEROSHOT
generalist_llamapro_45_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues",matched,correct_id,False,45,20250701_084333,ZEROSHOT
generalist_llamapro_45_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,False,45,20250701_084333,ZEROSHOT
generalist_llamapro_45_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,Lack of use-cases where DC is advantageous,matched,correct_id,False,45,20250701_084333,ZEROSHOT
generalist_llamapro_45_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,45,20250701_084333,ZEROSHOT
generalist_llamapro_45_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,Lack of pilot projects,matched,correct_id,False,45,20250701_084333,ZEROSHOT
generalist_llamapro_46_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,46,20250701_084530,ZEROSHOT
generalist_llamapro_46_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,46,20250701_084530,ZEROSHOT
generalist_llamapro_46_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,46,20250701_084530,ZEROSHOT
generalist_llamapro_46_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,46,20250701_084530,ZEROSHOT
generalist_llamapro_46_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,46,20250701_084530,ZEROSHOT
generalist_llamapro_47_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","Power losses, quality, and safety issues - High-voltage DC systems face greater power losses than alternating current (AC), which can limit their efficiency and overall adoption.",hallucinated_label,outside_range_id,True,47,20250701_084636,ZEROSHOT
generalist_llamapro_47_b2,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",Uncertain utility interaction - Net metering and other utility interactions pose challenges to the integration of DC solutions into existing energy systems.,hallucinated_label,outside_range_id,True,47,20250701_084636,ZEROSHOT
generalist_llamapro_47_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,"Lack of use-cases in which DC is advantageous - While DC offers benefits like lower losses, it may not always be the most suitable solution for every application or sector.",hallucinated_label,outside_range_id,True,47,20250701_084636,ZEROSHOT
generalist_llamapro_47_b4,llama-pro,generalist_llamapro,generalist,7,incompatibility of DC systems components,Incompatibility of DC system components - Compatibility issues between different DC components can lead to increased costs and difficulties in implementing large-scale DC solutions.,hallucinated_label,outside_range_id,True,47,20250701_084636,ZEROSHOT
generalist_llamapro_47_b5,llama-pro,generalist_llamapro,generalist,9,lack of enough trained personnel in DC systems,"Lack of trained personnel in DC systems - Ensuring a skilled workforce is essential to effectively design, implement, and maintain DC systems across various sectors.",hallucinated_label,outside_range_id,True,47,20250701_084636,ZEROSHOT
generalist_llamapro_48_b1,llama-pro,generalist_llamapro,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,48,20250701_084802,ZEROSHOT
generalist_llamapro_48_b2,llama-pro,generalist_llamapro,generalist,2,reduced reliability in DC devices,reduced reliability in DC devices,matched,correct_id,False,48,20250701_084802,ZEROSHOT
generalist_llamapro_48_b3,llama-pro,generalist_llamapro,generalist,3,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,correct_id,False,48,20250701_084802,ZEROSHOT
generalist_llamapro_48_b4,llama-pro,generalist_llamapro,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,48,20250701_084802,ZEROSHOT
generalist_llamapro_48_b5,llama-pro,generalist_llamapro,generalist,5,lack of pilot projects,lack of pilot projects,matched,correct_id,False,48,20250701_084802,ZEROSHOT
