row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,arm,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
ANCHOR_EXAMPLE_llama_generalist2_03_b2_20250815_002804,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,3,20250815_002804,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_03_b3_20250815_002804,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,3,20250815_002804,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_03_b4_20250815_002804,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,3,20250815_002804,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_03_b10_20250815_002804,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,3,20250815_002804,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_04_b1_20250815_003312,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,4,20250815_003312,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_04_b2_20250815_003312,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,4,20250815_003312,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_04_b3_20250815_003312,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,4,20250815_003312,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_04_b4_20250815_003312,llama,llama_generalist2,generalist2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,4,20250815_003312,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_04_b5_20250815_003312,llama,llama_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,4,20250815_003312,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 4, 5, 6)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_05_b1_20250815_004358,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,5,20250815_004358,ANCHOR_EXAMPLE,5,5,0,"(1, 3, 4, 5, 9)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_05_b2_20250815_004358,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,5,20250815_004358,ANCHOR_EXAMPLE,5,5,0,"(1, 3, 4, 5, 9)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_05_b3_20250815_004358,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,5,20250815_004358,ANCHOR_EXAMPLE,5,5,0,"(1, 3, 4, 5, 9)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_05_b4_20250815_004358,llama,llama_generalist2,generalist2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,5,20250815_004358,ANCHOR_EXAMPLE,5,5,0,"(1, 3, 4, 5, 9)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_05_b10_20250815_004358,llama,llama_generalist2,generalist2,9,lack of enough trained personnel in DC systems,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,5,20250815_004358,ANCHOR_EXAMPLE,5,5,0,"(1, 3, 4, 5, 9)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_06_b1_20250815_004816,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,6,20250815_004816,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_06_b2_20250815_004816,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,6,20250815_004816,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_06_b3_20250815_004816,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,6,20250815_004816,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_06_b10_20250815_004816,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,6,20250815_004816,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_06_b11_20250815_004816,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,6,20250815_004816,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_07_b1_20250815_005114,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,7,20250815_005114,ANCHOR_EXAMPLE,5,5,0,"(3, 4, 7, 8, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_07_b2_20250815_005114,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,7,20250815_005114,ANCHOR_EXAMPLE,5,5,0,"(3, 4, 7, 8, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_07_b3_20250815_005114,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,7,20250815_005114,ANCHOR_EXAMPLE,5,5,0,"(3, 4, 7, 8, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_07_b4_20250815_005114,llama,llama_generalist2,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,7,20250815_005114,ANCHOR_EXAMPLE,5,5,0,"(3, 4, 7, 8, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_07_b5_20250815_005114,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,7,20250815_005114,ANCHOR_EXAMPLE,5,5,0,"(3, 4, 7, 8, 11)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_08_b1_20250815_005417,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,8,20250815_005417,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_08_b2_20250815_005417,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,8,20250815_005417,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_08_b3_20250815_005417,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,8,20250815_005417,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_08_b4_20250815_005417,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,8,20250815_005417,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_08_b10_20250815_005417,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,8,20250815_005417,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_09_b1_20250815_005739,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,9,20250815_005739,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 7)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_09_b3_20250815_005739,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,9,20250815_005739,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 7)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_09_b5_20250815_005739,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,9,20250815_005739,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 7)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_09_b4_20250815_005739,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,9,20250815_005739,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 7)",True,True,True,True
ANCHOR_EXAMPLE_llama_generalist2_09_b2_20250815_005739,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_EXAMPLE,,9,20250815_005739,ANCHOR_EXAMPLE,5,5,0,"(1, 2, 3, 4, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_00_b1_20250815_013723,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,0,20250815_013723,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_00_b3_20250815_013723,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,0,20250815_013723,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_00_b4_20250815_013723,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,0,20250815_013723,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_00_b5_20250815_013723,llama,llama_generalist2,generalist2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,0,20250815_013723,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_00_b2_20250815_013723,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,0,20250815_013723,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_01_b1_20250815_014214,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,1,20250815_014214,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_01_b2_20250815_014214,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,1,20250815_014214,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_01_b3_20250815_014214,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,1,20250815_014214,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_01_b4_20250815_014214,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,1,20250815_014214,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_01_b10_20250815_014214,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,1,20250815_014214,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_02_b1_20250815_014539,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,2,20250815_014539,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_02_b2_20250815_014539,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,2,20250815_014539,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_02_b3_20250815_014539,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,2,20250815_014539,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_02_b4_20250815_014539,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,2,20250815_014539,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_02_b10_20250815_014539,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,2,20250815_014539,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_03_b1_20250815_015022,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3,20250815_015022,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_03_b2_20250815_015022,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3,20250815_015022,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_03_b3_20250815_015022,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3,20250815_015022,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_03_b10_20250815_015022,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3,20250815_015022,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_03_b11_20250815_015022,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,3,20250815_015022,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_04_b1_20250815_015441,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4,20250815_015441,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_04_b2_20250815_015441,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4,20250815_015441,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_04_b3_20250815_015441,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4,20250815_015441,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_04_b4_20250815_015441,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4,20250815_015441,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_04_b10_20250815_015441,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,4,20250815_015441,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 4, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_05_b1_20250815_015802,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5,20250815_015802,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_05_b2_20250815_015802,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5,20250815_015802,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_05_b3_20250815_015802,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5,20250815_015802,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_05_b10_20250815_015802,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5,20250815_015802,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_05_b11_20250815_015802,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,5,20250815_015802,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_06_b1_20250815_020136,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6,20250815_020136,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_06_b2_20250815_020136,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6,20250815_020136,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_06_b3_20250815_020136,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6,20250815_020136,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_06_b4_20250815_020136,llama,llama_generalist2,generalist2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6,20250815_020136,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_06_b10_20250815_020136,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,6,20250815_020136,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 4, 5, 10)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_07_b1_20250815_020448,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 5, 6, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_07_b2_20250815_020448,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 5, 6, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_07_b3_20250815_020448,llama,llama_generalist2,generalist2,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 5, 6, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_07_b4_20250815_020448,llama,llama_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 5, 6, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_07_b5_20250815_020448,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 3, 5, 6, 7)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_08_b1_20250815_021454,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_08_b2_20250815_021454,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_08_b3_20250815_021454,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_08_b10_20250815_021454,llama,llama_generalist2,generalist2,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_08_b11_20250815_021454,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 2, 3, 10, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_09_b1_20250815_021807,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(3, 4, 7, 9, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_09_b2_20250815_021807,llama,llama_generalist2,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(3, 4, 7, 9, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_09_b3_20250815_021807,llama,llama_generalist2,generalist2,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(3, 4, 7, 9, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_09_b5_20250815_021807,llama,llama_generalist2,generalist2,9,lack of enough trained personnel in DC systems,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(3, 4, 7, 9, 11)",True,True,True,True
ANCHOR_HIGH_NUM_llama_generalist2_09_b4_20250815_021807,llama,llama_generalist2,generalist2,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(3, 4, 7, 9, 11)",True,True,True,True
ANCHOR_LOW_NUM_llama_generalist2_00_b1_20250815_010056,llama,llama_generalist2,generalist2,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
ANCHOR_LOW_NUM_llama_generalist2_00_b2_20250815_010056,llama,llama_generalist2,generalist2,2,reduced reliability in DC devices,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
ANCHOR_LOW_NUM_llama_generalist2_00_b3_20250815_010056,llama,llama_generalist2,generalist2,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 2, 3, 4, 5)",True,True,True,True
