row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,arm,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
subject_matter2_llama_28_b4,llama,subject_matter2_llama,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,28,20250807_161702,CONTEXT,5,4,0,"(1, 2, 4, 4, 6)",True,False,True,False
subject_matter2_llama_28_b5,llama,subject_matter2_llama,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,28,20250807_161702,CONTEXT,5,4,0,"(1, 2, 4, 4, 6)",True,False,True,False
subject_matter_llama_35_b5,llama,subject_matter_llama,subject_matter,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,35,20250807_164215,CONTEXT,5,4,0,"(1, 6, 7, 7, 9)",True,False,True,False
subject_matter_llama_35_b6,llama,subject_matter_llama,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,CONTEXT,llm,CONTEXT,NAN,,35,20250807_164215,CONTEXT,5,4,0,"(1, 6, 7, 7, 9)",True,False,True,False
subject_matter_llama_35_b7,llama,subject_matter_llama,subject_matter,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,NAN,,35,20250807_164215,CONTEXT,5,4,0,"(1, 6, 7, 7, 9)",True,False,True,False
subject_matter_llama_35_b8,llama,subject_matter_llama,subject_matter,7,incompatibility of DC systems components,CONTEXT,llm,CONTEXT,NAN,,35,20250807_164215,CONTEXT,5,4,0,"(1, 6, 7, 7, 9)",True,False,True,False
subject_matter_llama_35_b9,llama,subject_matter_llama,subject_matter,9,lack of enough trained personnel in DC systems,CONTEXT,llm,CONTEXT,NAN,,35,20250807_164215,CONTEXT,5,4,0,"(1, 6, 7, 7, 9)",True,False,True,False
generalist2_mistral_09_b1,mistral,generalist2_mistral,generalist2,1,"power losses, quality and safety issues",CONTEXT,llm,CONTEXT,NAN,,9,20250807_143018,CONTEXT,5,4,0,"(1, 2, 4, 5, 5)",True,False,True,False
generalist2_mistral_09_b2,mistral,generalist2_mistral,generalist2,2,reduced reliability in DC devices,CONTEXT,llm,CONTEXT,NAN,,9,20250807_143018,CONTEXT,5,4,0,"(1, 2, 4, 5, 5)",True,False,True,False
generalist2_mistral_09_b3,mistral,generalist2_mistral,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",CONTEXT,llm,CONTEXT,NAN,,9,20250807_143018,CONTEXT,5,4,0,"(1, 2, 4, 5, 5)",True,False,True,False
generalist2_mistral_09_b4,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,9,20250807_143018,CONTEXT,5,4,0,"(1, 2, 4, 5, 5)",True,False,True,False
generalist2_mistral_09_b5,mistral,generalist2_mistral,generalist2,5,lack of pilot projects,CONTEXT,llm,CONTEXT,NAN,,9,20250807_143018,CONTEXT,5,4,0,"(1, 2, 4, 5, 5)",True,False,True,False
