prior_name,base_model,dc_solution,condition,rating,n_observed,observed_proportion,predicted_median,predicted_l95,predicted_u95,observed_within_predictive_95,absolute_difference
primary,phi4,DC-DC converter,ZEROSHOT,4,150,1,0.9933333333333333,0.9533333333333334,1,TRUE,0.00666666666666671
primary,phi4,DC-DC converter,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,phi4,DC-DC converter,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
primary,phi4,DC-DC converter,CONTEXT,4,150,1,1,0.9733333333333334,1,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,LVAC-LVDC interlink converter,ZEROSHOT,3,150,0.58,0.5733333333333334,0.46,0.6734999999999999,TRUE,0.006666666666666599
primary,phi4,LVAC-LVDC interlink converter,ZEROSHOT,4,150,0.42,0.42,0.31333333333333335,0.5333333333333333,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,phi4,LVAC-LVDC interlink converter,CONTEXT,3,150,0.16,0.16666666666666666,0.09333333333333334,0.25333333333333335,TRUE,0.006666666666666654
primary,phi4,LVAC-LVDC interlink converter,CONTEXT,4,150,0.84,0.8333333333333334,0.7466666666666667,0.9066666666666666,TRUE,0.006666666666666599
primary,phi4,Network design tool for DC solutions,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,Network design tool for DC solutions,ZEROSHOT,3,150,0.05333333333333334,0.04666666666666667,0.013333333333333334,0.11333333333333333,TRUE,0.006666666666666668
primary,phi4,Network design tool for DC solutions,ZEROSHOT,4,150,0.9466666666666667,0.9466666666666667,0.88,0.9866666666666667,TRUE,0
primary,phi4,Network design tool for DC solutions,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,phi4,Network design tool for DC solutions,CONTEXT,3,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,Network design tool for DC solutions,CONTEXT,4,150,1,0.9933333333333333,0.9666666666666667,1,TRUE,0.00666666666666671
primary,phi4,Protection DC system design tool,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,Protection DC system design tool,ZEROSHOT,3,150,0.05333333333333334,0.04666666666666667,0.013333333333333334,0.10666666666666667,TRUE,0.006666666666666668
primary,phi4,Protection DC system design tool,ZEROSHOT,4,150,0.9466666666666667,0.9466666666666667,0.88,0.9866666666666667,TRUE,0
primary,phi4,Protection DC system design tool,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,phi4,Protection DC system design tool,CONTEXT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,phi4,Protection DC system design tool,CONTEXT,4,150,1,0.9933333333333333,0.9733333333333334,1,TRUE,0.00666666666666671
primary,phi4,Semiconductor-based circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,Semiconductor-based circuit breaker,ZEROSHOT,3,150,0.06,0.05333333333333334,0.01983333333333334,0.12,TRUE,0.006666666666666661
primary,phi4,Semiconductor-based circuit breaker,ZEROSHOT,4,150,0.94,0.9366666666666666,0.8733333333333333,0.98,TRUE,0.0033333333333332993
primary,phi4,Semiconductor-based circuit breaker,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,phi4,Semiconductor-based circuit breaker,CONTEXT,3,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,phi4,Semiconductor-based circuit breaker,CONTEXT,4,150,1,0.9933333333333333,0.9731666666666667,1,TRUE,0.00666666666666671
primary,phi4,Smart and sustainable DC cables,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,phi4,Smart and sustainable DC cables,ZEROSHOT,3,150,0,0,0,0.02666666666666667,TRUE,0
primary,phi4,Smart and sustainable DC cables,ZEROSHOT,4,150,1,0.9933333333333333,0.9598333333333332,1,TRUE,0.00666666666666671
primary,phi4,Smart and sustainable DC cables,CONTEXT,2,150,0,0,0,0.02,TRUE,0
primary,phi4,Smart and sustainable DC cables,CONTEXT,3,150,0,0,0,0.013333333333333334,TRUE,0
primary,phi4,Smart and sustainable DC cables,CONTEXT,4,150,1,1,0.98,1,TRUE,0
primary,phi4,Solid-state circuit breaker,ZEROSHOT,2,150,0,0.006666666666666667,0,0.02666666666666667,TRUE,0.006666666666666667
primary,phi4,Solid-state circuit breaker,ZEROSHOT,3,150,0.006666666666666667,0.006666666666666667,0,0.04,TRUE,0
primary,phi4,Solid-state circuit breaker,ZEROSHOT,4,150,0.9933333333333333,0.9866666666666667,0.9533333333333334,1,TRUE,0.006666666666666599
primary,phi4,Solid-state circuit breaker,CONTEXT,2,150,0,0,0,0.013333333333333334,TRUE,0
primary,phi4,Solid-state circuit breaker,CONTEXT,3,150,0,0,0,0.02,TRUE,0
primary,phi4,Solid-state circuit breaker,CONTEXT,4,150,1,1,0.9733333333333334,1,TRUE,0
primary,phi4,Static protection system,ZEROSHOT,2,150,0,0.006666666666666667,0,0.03333333333333333,TRUE,0.006666666666666667
primary,phi4,Static protection system,ZEROSHOT,3,150,0.28,0.26666666666666666,0.17333333333333334,0.37333333333333335,TRUE,0.013333333333333364
primary,phi4,Static protection system,ZEROSHOT,4,150,0.72,0.7266666666666667,0.6133333333333333,0.8133333333333334,TRUE,0.00666666666666671
primary,phi4,Static protection system,CONTEXT,2,150,0,0,0,0.006666666666666667,TRUE,0
primary,phi4,Static protection system,CONTEXT,3,150,0,0.006666666666666667,0,0.04,TRUE,0.006666666666666667
primary,phi4,Static protection system,CONTEXT,4,150,1,0.9933333333333333,0.96,1,TRUE,0.00666666666666671
