row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_EXAMPLE_llama_subject_matter_01_b8_20250906_222330,llama,llama_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,1.0,1,20250906_222330,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_01_b9_20250906_222330,llama,llama_subject_matter,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,False,1.0,1,20250906_222330,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_01_b3_20250906_222330,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,1.0,1,20250906_222330,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_02_b4_20250906_230557,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,2,20250906_230557,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b8_20250908_080914,llama,llama_subject_matter,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,matched_by_label,False,1.0,3,20250908_080914,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b5_20250908_080914,llama,llama_subject_matter,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,3,20250908_080914,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b9_20250908_080914,llama,llama_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,Lack of trained personnel in DC systems,matched,matched_by_label,False,0.918,3,20250908_080914,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b3_20250908_080914,llama,llama_subject_matter,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,3,20250908_080914,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_03_b4_20250908_080914,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,3,20250908_080914,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_04_b5_20250908_081421,llama,llama_subject_matter,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,False,1.0,4,20250908_081421,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_04_b6_20250908_081421,llama,llama_subject_matter,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,4,20250908_081421,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_04_b7_20250908_081421,llama,llama_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,4,20250908_081421,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_04_b4_20250908_081421,llama,llama_subject_matter,subject_matter,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,False,1.0,4,20250908_081421,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter_04_b1_20250908_081421,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,4,20250908_081421,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_NUM_HIGH_llama_subject_matter_03_b11_20250909_122739,llama,llama_subject_matter,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,3,20250909_122739,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_04_b7_20250909_123111,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_llama_subject_matter_09_b9_20250909_142603,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,9,20250909_142603,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_llama_subject_matter_03_b2_20250909_082106,llama,llama_subject_matter,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects.,matched,matched_by_label,False,0.994,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b7_20250909_082106,llama,llama_subject_matter,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components.,matched,matched_by_label,False,0.988,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b8_20250909_082106,llama,llama_subject_matter,subject_matter,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process.,matched,matched_by_label,False,0.994,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b10_20250909_082106,llama,llama_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems.,matched,matched_by_label,False,0.989,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b3_20250909_082106,llama,llama_subject_matter,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap.,matched,matched_by_label,False,0.982,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_03_b11_20250909_082106,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions.,matched,matched_by_label,False,0.981,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter_05_b7_20250909_082901,llama,llama_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,5,20250909_082901,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_EXAMPLE_llama_subject_matter2_00_b7_20250906_222010,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,False,1.0,0,20250906_222010,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_00_b8_20250906_222010,llama,llama_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,0,20250906_222010,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_00_b2_20250906_222010,llama,llama_subject_matter2,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,0,20250906_222010,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_00_b3_20250906_222010,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,False,1.0,0,20250906_222010,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_00_b1_20250906_222010,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,0,20250906_222010,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_01_b8_20250906_222330,llama,llama_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,1,20250906_222330,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_01_b4_20250906_222330,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250906_222330,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b7_20250908_080914,llama,llama_subject_matter2,subject_matter2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,wrong_id_matchable,False,1.0,3,20250908_080914,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b3_20250908_080914,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,correct_id,False,1.0,3,20250908_080914,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_03_b4_20250908_080914,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,correct_id,False,1.0,3,20250908_080914,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_05_b7_20250908_090148,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,False,1.0,5,20250908_090148,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_llama_subject_matter2_05_b10_20250908_090148,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,5,20250908_090148,yes,UNNUMBERED,BIAS_EXAMPLE,
BIAS_NUM_HIGH_llama_subject_matter2_05_b5_20250909_124945,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,5,20250909_124945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_llama_subject_matter2_01_b5_20250909_061336,llama,llama_subject_matter2,subject_matter2,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects.,matched,matched_by_label,False,0.994,1,20250909_061336,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_01_b7_20250909_061336,llama,llama_subject_matter2,subject_matter2,7,incompatibility of DC systems components,Incompatibility of DC systems components.,matched,matched_by_label,False,0.988,1,20250909_061336,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_01_b6_20250909_061336,llama,llama_subject_matter2,subject_matter2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process.,matched,matched_by_label,False,0.994,1,20250909_061336,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_01_b11_20250909_061336,llama,llama_subject_matter2,subject_matter2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems.,matched,matched_by_label,False,0.989,1,20250909_061336,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_01_b8_20250909_061336,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions.,matched,matched_by_label,False,0.981,1,20250909_061336,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_04_b5_20250909_082515,llama,llama_subject_matter2,subject_matter2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,4,20250909_082515,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_llama_subject_matter2_06_b7_20250909_095507,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,6,20250909_095507,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_WORD_llama_subject_matter2_02_b3_20250906_144722,llama,llama_subject_matter2,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_NUM_HIGH_mistral_generalist_04_b7_20250909_123111,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b10_20250909_124945,mistral,mistral_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,5,20250909_124945,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b5_20250909_124945,mistral,mistral_generalist,generalist,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,5,20250909_124945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_05_b8_20250909_124945,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,5,20250909_124945,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_06_b3_20250909_125945,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,6,20250909_125945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist_08_b1_20250909_140720,mistral,mistral_generalist,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,8,20250909_140720,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_mistral_generalist_03_b11_20250909_082106,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist_09_b8_20250909_113717,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,9,20250909_113717,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_WORD_mistral_generalist_01_b7_20250906_144359,mistral,mistral_generalist,generalist,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250906_144359,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_06_b4_20250906_185920,mistral,mistral_generalist,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,6,20250906_185920,no,UNNUMBERED,BIAS_WORD,
BIAS_NUM_HIGH_mistral_generalist2_01_b3_20250909_120745,mistral,mistral_generalist2,generalist2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,1,20250909_120745,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_generalist2_09_b9_20250909_142603,mistral,mistral_generalist2,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,9,20250909_142603,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_mistral_generalist2_03_b3_20250909_082106,mistral,mistral_generalist2,generalist2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_generalist2_03_b11_20250909_082106,mistral,mistral_generalist2,generalist2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_WORD_mistral_generalist2_08_b3_20250906_191856,mistral,mistral_generalist2,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,8,20250906_191856,no,UNNUMBERED,BIAS_WORD,
BIAS_NUM_HIGH_mistral_normative_01_b8_20250909_120745,mistral,mistral_normative,normative,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,1,20250909_120745,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_01_b9_20250909_120745,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250909_120745,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_04_b7_20250909_123111,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_05_b8_20250909_124945,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,5,20250909_124945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative_06_b3_20250909_125945,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,6,20250909_125945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_mistral_normative_03_b7_20250909_082106,mistral,mistral_normative,normative,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,matched_by_label,False,1.0,3,20250909_082106,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_normative_03_b3_20250909_082106,mistral,mistral_normative,normative,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,3,20250909_082106,no,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_WORD_mistral_normative_00_b2_20250906_143506,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,0,20250906_143506,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_01_b7_20250906_144359,mistral,mistral_normative,normative,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250906_144359,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b3_20250906_144722,mistral,mistral_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_03_b4_20250906_171632,mistral,mistral_normative,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_03_b5_20250906_171632,mistral,mistral_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_08_b3_20250906_191856,mistral,mistral_normative,normative,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,8,20250906_191856,no,UNNUMBERED,BIAS_WORD,
BIAS_NUM_HIGH_mistral_normative2_00_b2_20250909_114535,mistral,mistral_normative2,normative2,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,0,20250909_114535,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_00_b7_20250909_114535,mistral,mistral_normative2,normative2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,0,20250909_114535,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_04_b7_20250909_123111,mistral,mistral_normative2,normative2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_05_b8_20250909_124945,mistral,mistral_normative2,normative2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,5,20250909_124945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_06_b3_20250909_125945,mistral,mistral_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,6,20250909_125945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_08_b8_20250909_140720,mistral,mistral_normative2,normative2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,False,1.0,8,20250909_140720,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_08_b9_20250909_140720,mistral,mistral_normative2,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,False,1.0,8,20250909_140720,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_08_b6_20250909_140720,mistral,mistral_normative2,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,8,20250909_140720,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_08_b10_20250909_140720,mistral,mistral_normative2,normative2,10,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,False,1.0,8,20250909_140720,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_08_b1_20250909_140720,mistral,mistral_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,8,20250909_140720,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_normative2_09_b9_20250909_142603,mistral,mistral_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,9,20250909_142603,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_WORD_mistral_normative2_01_b7_20250906_144359,mistral,mistral_normative2,normative2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250906_144359,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_03_b5_20250906_171632,mistral,mistral_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_06_b4_20250906_185920,mistral,mistral_normative2,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,6,20250906_185920,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_07_b4_20250906_190252,mistral,mistral_normative2,normative2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,7,20250906_190252,no,UNNUMBERED,BIAS_WORD,
BIAS_EXAMPLE_mistral_subject_matter_02_b8_20250906_230557,mistral,mistral_subject_matter,subject_matter,10,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,False,1.0,2,20250906_230557,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_EXAMPLE_mistral_subject_matter_02_b4_20250906_230557,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,2,20250906_230557,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_NUM_HIGH_mistral_subject_matter_00_b7_20250909_114535,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,0,20250909_114535,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b11_20250909_120745,mistral,mistral_subject_matter,subject_matter,6,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,False,1.0,1,20250909_120745,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b5_20250909_120745,mistral,mistral_subject_matter,subject_matter,7,incompatibility of DC systems components,Incompatibility of DC systems components,matched,matched_by_label,False,1.0,1,20250909_120745,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b3_20250909_120745,mistral,mistral_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,1,20250909_120745,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_01_b9_20250909_120745,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250909_120745,yes,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_04_b7_20250909_123111,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_05_b8_20250909_124945,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,5,20250909_124945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter_06_b3_20250909_125945,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,6,20250909_125945,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_LOW_mistral_subject_matter_01_b8_20250909_061336,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250909_061336,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_NUM_LOW_mistral_subject_matter_07_b6_20250909_111339,mistral,mistral_subject_matter,subject_matter,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,7,20250909_111339,yes,UNNUMBERED,BIAS_NUM_LOW,low
BIAS_WORD_mistral_subject_matter_01_b7_20250906_144359,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,1,20250906_144359,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_07_b4_20250906_190252,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,7,20250906_190252,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_08_b3_20250906_191856,mistral,mistral_subject_matter,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,False,1.0,8,20250906_191856,no,UNNUMBERED,BIAS_WORD,
BIAS_EXAMPLE_mistral_subject_matter2_08_b3_20250908_185419,mistral,mistral_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,8,20250908_185419,no,UNNUMBERED,BIAS_EXAMPLE,
BIAS_NUM_HIGH_mistral_subject_matter2_01_b3_20250909_120745,mistral,mistral_subject_matter2,subject_matter2,9,lack of enough trained personnel in DC systems,Lack of enough trained personnel in DC systems,matched,matched_by_label,False,1.0,1,20250909_120745,no,UNNUMBERED,BIAS_NUM_HIGH,high
BIAS_NUM_HIGH_mistral_subject_matter2_04_b7_20250909_123111,mistral,mistral_subject_matter2,subject_matter2,11,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,False,1.0,4,20250909_123111,yes,UNNUMBERED,BIAS_NUM_HIGH,high
