row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,condition,bias_type,anchor_level
BIAS_WORD_llama_generalist2_02_b2_20250906_144722,llama,llama_generalist2,generalist2,2,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_generalist2_02_b3_20250906_144722,llama,llama_generalist2,generalist2,3,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_generalist2_02_b4_20250906_144722,llama,llama_generalist2,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_generalist2_02_b5_20250906_144722,llama,llama_generalist2,generalist2,5,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative_02_b1_20250906_144722,llama,llama_normative,normative,1,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative_02_b2_20250906_144722,llama,llama_normative,normative,2,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative_02_b3_20250906_144722,llama,llama_normative,normative,3,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative_02_b4_20250906_144722,llama,llama_normative,normative,4,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative_02_b5_20250906_144722,llama,llama_normative,normative,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b1_20250906_144722,llama,llama_normative2,normative2,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b3_20250906_144722,llama,llama_normative2,normative2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b4_20250906_144722,llama,llama_normative2,normative2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b6_20250906_144722,llama,llama_normative2,normative2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b8_20250906_144722,llama,llama_normative2,normative2,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_normative2_02_b9_20250906_144722,llama,llama_normative2,normative2,9,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250906_144722,yes,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_02_b1_20250906_144722,llama,llama_subject_matter,subject_matter,1,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_02_b2_20250906_144722,llama,llama_subject_matter,subject_matter,2,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_02_b3_20250906_144722,llama,llama_subject_matter,subject_matter,3,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_02_b4_20250906_144722,llama,llama_subject_matter,subject_matter,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter_02_b5_20250906_144722,llama,llama_subject_matter,subject_matter,5,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b1_20250906_144722,llama,llama_subject_matter2,subject_matter2,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b3_20250906_144722,llama,llama_subject_matter2,subject_matter2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b4_20250906_144722,llama,llama_subject_matter2,subject_matter2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b6_20250906_144722,llama,llama_subject_matter2,subject_matter2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b7_20250906_144722,llama,llama_subject_matter2,subject_matter2,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_llama_subject_matter2_02_b9_20250906_144722,llama,llama_subject_matter2,subject_matter2,9,"power losses, quality and safety issues","power losses, quality and safety issues",matched,matched_by_label,FALSE,1,2,20250906_144722,yes,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_02_b1_20250906_144722,mistral,mistral_generalist,generalist,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_02_b2_20250906_144722,mistral,mistral_generalist,generalist,2,lack of pilot projects,lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_02_b3_20250906_144722,mistral,mistral_generalist,generalist,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_02_b4_20250906_144722,mistral,mistral_generalist,generalist,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist_02_b6_20250906_144722,mistral,mistral_generalist,generalist,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_02_b2_20250906_144722,mistral,mistral_generalist2,generalist2,2,lack of pilot projects,Lack of pilot projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_02_b3_20250906_144722,mistral,mistral_generalist2,generalist2,3,high costs of DC solutions,High costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_02_b6_20250906_144722,mistral,mistral_generalist2,generalist2,6,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_02_b8_20250906_144722,mistral,mistral_generalist2,generalist2,8,incompatibility of DC systems components,Incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_generalist2_02_b4_20250906_144722,mistral,mistral_generalist2,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b1_20250906_144722,mistral,mistral_normative,normative,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b3_20250906_144722,mistral,mistral_normative,normative,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b4_20250906_144722,mistral,mistral_normative,normative,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b5_20250906_144722,mistral,mistral_normative,normative,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b6_20250906_144722,mistral,mistral_normative,normative,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative_02_b8_20250906_144722,mistral,mistral_normative,normative,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,yes,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_02_b1_20250906_144722,mistral,mistral_normative2,normative2,1,reduced reliability in DC devices,Reduced reliability in DC devices,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_02_b2_20250906_144722,mistral,mistral_normative2,normative2,2,lack of pilot projects,Lack of pilot projects,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_02_b3_20250906_144722,mistral,mistral_normative2,normative2,3,high costs of DC solutions,High costs of DC solutions,matched,correct_id,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_02_b4_20250906_144722,mistral,mistral_normative2,normative2,4,uncertain regulatory roadmap,Uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_normative2_02_b5_20250906_144722,mistral,mistral_normative2,normative2,5,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_02_b1_20250906_144722,mistral,mistral_subject_matter,subject_matter,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_02_b3_20250906_144722,mistral,mistral_subject_matter,subject_matter,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_02_b6_20250906_144722,mistral,mistral_subject_matter,subject_matter,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_02_b8_20250906_144722,mistral,mistral_subject_matter,subject_matter,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter_02_b11_20250906_144722,mistral,mistral_subject_matter,subject_matter,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b1_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,1,reduced reliability in DC devices,reduced reliability in DC devices,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b3_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b4_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b5_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b6_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_mistral_subject_matter2_02_b8_20250906_144722,mistral,mistral_subject_matter2,subject_matter2,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,yes,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist_02_b3_20250906_144722,gemma3,gemma3_generalist,generalist,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist_02_b6_20250906_144722,gemma3,gemma3_generalist,generalist,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist_02_b7_20250906_144722,gemma3,gemma3_generalist,generalist,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist_02_b11_20250906_144722,gemma3,gemma3_generalist,generalist,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist_02_b5_20250906_144722,gemma3,gemma3_generalist,generalist,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist2_02_b3_20250906_144722,gemma3,gemma3_generalist2,generalist2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist2_02_b6_20250906_144722,gemma3,gemma3_generalist2,generalist2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist2_02_b7_20250906_144722,gemma3,gemma3_generalist2,generalist2,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist2_02_b11_20250906_144722,gemma3,gemma3_generalist2,generalist2,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_generalist2_02_b5_20250906_144722,gemma3,gemma3_generalist2,generalist2,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative_02_b3_20250906_144722,gemma3,gemma3_normative,normative,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative_02_b6_20250906_144722,gemma3,gemma3_normative,normative,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative_02_b7_20250906_144722,gemma3,gemma3_normative,normative,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative_02_b11_20250906_144722,gemma3,gemma3_normative,normative,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative_02_b5_20250906_144722,gemma3,gemma3_normative,normative,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative2_02_b3_20250906_144722,gemma3,gemma3_normative2,normative2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative2_02_b6_20250906_144722,gemma3,gemma3_normative2,normative2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative2_02_b7_20250906_144722,gemma3,gemma3_normative2,normative2,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative2_02_b11_20250906_144722,gemma3,gemma3_normative2,normative2,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_normative2_02_b5_20250906_144722,gemma3,gemma3_normative2,normative2,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_02_b3_20250906_144722,gemma3,gemma3_subject_matter,subject_matter,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_02_b6_20250906_144722,gemma3,gemma3_subject_matter,subject_matter,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_02_b7_20250906_144722,gemma3,gemma3_subject_matter,subject_matter,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_02_b8_20250906_144722,gemma3,gemma3_subject_matter,subject_matter,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_02_b11_20250906_144722,gemma3,gemma3_subject_matter,subject_matter,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_02_b3_20250906_144722,gemma3,gemma3_subject_matter2,subject_matter2,3,high costs of DC solutions,high costs of DC solutions,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_02_b6_20250906_144722,gemma3,gemma3_subject_matter2,subject_matter2,6,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_02_b7_20250906_144722,gemma3,gemma3_subject_matter2,subject_matter2,7,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_02_b8_20250906_144722,gemma3,gemma3_subject_matter2,subject_matter2,8,incompatibility of DC systems components,incompatibility of DC systems components,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_02_b11_20250906_144722,gemma3,gemma3_subject_matter2,subject_matter2,11,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,2,20250906_144722,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist_03_b1_20250906_171632,phi4,phi4_generalist,generalist,1,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist_03_b2_20250906_171632,phi4,phi4_generalist,generalist,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist_03_b3_20250906_171632,phi4,phi4_generalist,generalist,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist_03_b4_20250906_171632,phi4,phi4_generalist,generalist,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist_03_b6_20250906_171632,phi4,phi4_generalist,generalist,6,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist2_03_b1_20250906_171632,phi4,phi4_generalist2,generalist2,1,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist2_03_b2_20250906_171632,phi4,phi4_generalist2,generalist2,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist2_03_b3_20250906_171632,phi4,phi4_generalist2,generalist2,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist2_03_b4_20250906_171632,phi4,phi4_generalist2,generalist2,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_generalist2_03_b6_20250906_171632,phi4,phi4_generalist2,generalist2,6,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative_03_b1_20250906_171632,phi4,phi4_normative,normative,1,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative_03_b2_20250906_171632,phi4,phi4_normative,normative,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative_03_b3_20250906_171632,phi4,phi4_normative,normative,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative_03_b4_20250906_171632,phi4,phi4_normative,normative,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative_03_b6_20250906_171632,phi4,phi4_normative,normative,6,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative2_03_b1_20250906_171632,phi4,phi4_normative2,normative2,1,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative2_03_b2_20250906_171632,phi4,phi4_normative2,normative2,2,lack of use-cases in which DC is advantageous,lack of use-cases in which DC is advantageous,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative2_03_b3_20250906_171632,phi4,phi4_normative2,normative2,3,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
BIAS_WORD_phi4_normative2_03_b4_20250906_171632,phi4,phi4_normative2,normative2,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,matched_by_label,FALSE,1,3,20250906_171632,no,UNNUMBERED,BIAS_WORD,
